condition,condition_label,delta_cost,gap_mad,rank_span,margin_norm,raw_margin_rank,first_clamp,pre_final,final_weight,log_pre_over_upper,upper_clip
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.43478262424468994,2.9856719970703125,0.465794175863266,0.465794175863266,1.0713266134262085,1.0713266134262085,-1.2225297689437866,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.260869562625885,1.915863275527954,0.5324958562850952,0.5324958562850952,2.041234254837036,2.041234254837036,-0.2924863398075104,0.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.52173912525177,1.6986528635025024,0.6777697801589966,0.6777697801589966,1.2990587949752808,1.2990587949752808,-0.9444613456726074,0.0
target_trained,FFSP50 ckpt @ FFSP50,5.0,2.5,0.695652186870575,0.9351937174797058,1.0098540782928467,1.0098540782928467,1.4516651630401611,1.4516651630401611,-0.7842193841934204,0.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.5652173757553101,0.7096518278121948,1.1597819328308105,1.1597819328308105,2.051921844482422,2.051921844482422,-0.2849523723125458,0.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.3478260636329651,0.36607998609542847,1.5544154644012451,1.5544154644012451,4.468944549560547,2.5,0.8380060791969299,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.21739129722118378,0.1789545714855194,2.0996315479278564,2.0996315479278564,9.658305168151855,2.5,1.9498419761657715,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.6086956262588501,0.07165084034204483,4.641299724578857,2.5,4.107142925262451,2.5,0.7162070870399475,1.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.3913043141365051,0.28622889518737793,1.8558908700942993,1.8558908700942993,4.742832660675049,2.5,0.9238209128379822,1.0
target_trained,FFSP50 ckpt @ FFSP50,6.0,3.0,0.782608687877655,1.506744384765625,0.766627848148346,0.766627848148346,0.9795800447463989,0.9795800447463989,-1.351692795753479,0.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.43478262424468994,0.19756057858467102,2.375734567642212,2.375734567642212,5.464189529418945,2.5,1.1280794143676758,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.6521738767623901,0.7941873669624329,1.105859637260437,1.105859637260437,1.6956515312194824,1.6956515312194824,-0.5600883960723877,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.260869562625885,0.17001649737358093,2.277398109436035,2.277398109436035,8.730026245117188,2.5,1.8040579557418823,1.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.04347826540470123,1.479427695274353,0.4380856156349182,0.4380856156349182,10.075967788696289,2.5,2.010918378829956,1.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.08695651590824127,1.582257628440857,0.46092793345451355,0.46092793345451355,5.300671577453613,2.5,1.0842469930648804,1.0
target_trained,FFSP50 ckpt @ FFSP50,5.0,2.5,0.739130437374115,0.3942950963973999,1.7055095434188843,1.7055095434188843,2.3074541091918945,2.3074541091918945,-0.11562617123126984,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.1304347962141037,0.021809300407767296,6.5267791748046875,2.5,19.166664123535156,2.5,2.9385993480682373,1.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.17391304671764374,1.471921443939209,0.5587862730026245,0.5587862730026245,3.2130210399627686,2.5,0.3620023727416992,1.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.47826087474823,1.5062443017959595,0.7165306210517883,0.7165306210517883,1.4982004165649414,1.4982004165649414,-0.7386974096298218,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.30434781312942505,0.43643566966056824,1.349838137626648,1.349838137626648,4.435182571411133,2.5,0.8270654082298279,1.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.43478262424468994,0.1163952499628067,3.2632927894592285,2.5,5.75,2.5,1.2016338109970093,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.6086956858634949,2.517451286315918,0.5485285520553589,0.5485285520553589,0.9011539816856384,0.9011539816856384,-1.4720826148986816,0.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.47826087474823,2.2919094562530518,0.5569978952407837,0.5569978952407837,1.164631962776184,1.164631962776184,-1.1020538806915283,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.260869562625885,1.9483375549316406,0.5271526575088501,0.5271526575088501,2.020751953125,2.020751953125,-0.3070358335971832,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.1304347813129425,1.7612121105194092,0.4681755304336548,0.4681755304336548,3.589345693588257,2.5,0.5217928290367126,1.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.52173912525177,1.6539084911346436,0.6887126564979553,0.6887126564979553,1.3200325965881348,1.3200325965881348,-0.9213545322418213,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.30434781312942505,1.8684865236282349,0.5640795230865479,0.5640795230865479,1.8534042835235596,1.8534042835235596,-0.43175044655799866,0.0
target_trained,FFSP50 ckpt @ FFSP50,5.0,2.5,0.695652186870575,0.07551324367523193,4.5706987380981445,2.5,3.59375,2.5,0.523561954498291,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.34782612323760986,1.3846969604492188,0.6996815800666809,0.6996815800666809,2.0115842819213867,2.0115842819213867,-0.31359589099884033,0.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.5652173757553101,2.3764450550079346,0.5616258978843689,0.5616258978843689,0.9936458468437195,0.9936458468437195,-1.3311244249343872,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.17391306161880493,1.4122411012649536,0.5728371739387512,0.5728371739387512,3.293813467025757,2.5,0.3978307843208313,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.6521739363670349,1.187962532043457,0.8685048818588257,0.8685048818588257,1.33170747756958,1.33170747756958,-0.908650815486908,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.3913043737411499,3.0885019302368164,0.4453819692134857,0.4453819692134857,1.1381982564926147,1.1381982564926147,-1.1351763010025024,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.21739131212234497,2.018693208694458,0.49062299728393555,0.49062299728393555,2.2568657398223877,2.2568657398223877,-0.1476074606180191,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.04347825050354004,1.112449288368225,0.5198128819465637,0.5198128819465637,11.95569896697998,2.5,2.2576985359191895,1.0
target_trained,FFSP50 ckpt @ FFSP50,5.0,2.5,0.695652186870575,0.3207106590270996,1.9192477464675903,1.9192477464675903,2.758918523788452,2.5,0.14217469096183777,1.0
target_trained,FFSP50 ckpt @ FFSP50,6.0,3.0,0.8695652484893799,2.313135862350464,0.5968946218490601,0.5968946218490601,0.6864287853240967,0.6864287853240967,-1.8647462129592896,0.0
target_trained,FFSP50 ckpt @ FFSP50,5.0,2.5,0.739130437374115,2.0875940322875977,0.6274222135543823,0.6274222135543823,0.8488653302192688,0.8488653302192688,-1.55832040309906,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.08695651590824127,1.1490212678909302,0.5584733486175537,0.5584733486175537,6.422443866729736,2.5,1.361194372177124,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.52173912525177,1.7440221309661865,0.6671351194381714,0.6671351194381714,1.2786756753921509,1.2786756753921509,-0.9672777652740479,0.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.3913043439388275,1.5568968057632446,0.6717774271965027,0.6717774271965027,1.7167645692825317,1.7167645692825317,-0.5422359108924866,0.0
target_trained,FFSP50 ckpt @ FFSP50,5.0,2.5,0.782608687877655,1.4495930671691895,0.7846223711967468,0.7846223711967468,1.002573013305664,1.002573013305664,-1.318220853805542,0.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.5652173757553101,1.6641710996627808,0.6954805254936218,0.6954805254936218,1.2304655313491821,1.2304655313491821,-1.0227237939834595,0.0
target_trained,FFSP50 ckpt @ FFSP50,7.0,3.5,0.95652174949646,0.12880216538906097,3.3917388916015625,2.5,2.6136362552642822,2.5,0.0641302764415741,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.6086956858634949,1.1803816556930542,0.8640966415405273,0.8640966415405273,1.419587254524231,1.419587254524231,-0.8164565563201904,0.0
target_trained,FFSP50 ckpt @ FFSP50,5.0,2.5,0.8260869383811951,2.1721296310424805,0.6179342865943909,0.6179342865943909,0.7480257153511047,0.7480257153511047,-1.740768313407898,0.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.43478262424468994,1.2079256772994995,0.8016689419746399,0.8016689419746399,1.8438384532928467,1.8438384532928467,-0.43921589851379395,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.1304347813129425,0.9892093539237976,0.6617937684059143,0.6617937684059143,5.073752403259277,2.5,1.021125078201294,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.21739129722118378,0.1014854833483696,2.9508376121520996,2.5,11.5,2.5,2.201633930206299,1.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.17391303181648254,1.3779422044754028,0.5813502669334412,0.5813502669334412,3.342764377593994,2.5,0.4191135764122009,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.260869562625885,0.2043154090642929,2.0396382808685303,2.0396382808685303,7.818613529205322,2.5,1.6449847221374512,1.0
target_trained,FFSP50 ckpt @ FFSP50,6.0,3.0,0.9130434989929199,0.9836471080780029,0.9995386004447937,0.9995386004447937,1.0947327613830566,1.0947327613830566,-1.1913493871688843,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.30434784293174744,1.3997514247894287,0.6708164215087891,0.6708164215087891,2.204110860824585,2.204110860824585,-0.18173126876354218,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.3478260934352875,0.09397931396961212,3.5147247314453125,2.5,7.1875,2.5,1.523561954498291,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.6521739363670349,2.8841865062713623,0.5100820064544678,0.5100820064544678,0.78212571144104,0.78212571144104,-1.6764556169509888,0.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.47826087474823,1.8143779039382935,0.6408190131187439,0.6408190131187439,1.3398942947387695,1.3398942947387695,-0.8998090028762817,0.0
target_trained,FFSP50 ckpt @ FFSP50,5.0,2.5,0.6521739363670349,0.8167210221290588,1.0874507427215576,1.0874507427215576,1.6674244403839111,1.6674244403839111,-0.5843067169189453,0.0
target_trained,FFSP50 ckpt @ FFSP50,6.0,3.0,0.8260869979858398,3.4505674839019775,0.4681008756160736,0.4681008756160736,0.5666484236717224,0.5666484236717224,-2.141402244567871,0.0
target_trained,FFSP50 ckpt @ FFSP50,5.0,2.5,0.695652186870575,3.2250256538391113,0.48048508167266846,0.48048508167266846,0.6906973123550415,0.6906973123550415,-1.8558026552200317,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.043478257954120636,2.2864530086517334,0.33737891912460327,0.33737891912460327,7.759715557098389,2.5,1.63407564163208,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.4782608449459076,2.8814537525177,0.4855177104473114,0.4855177104473114,1.0151734352111816,1.0151734352111816,-1.3002018928527832,0.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.3478260636329651,2.6943283081054688,0.4692918360233307,0.4692918360233307,1.3492140769958496,1.3492140769958496,-0.8898088932037354,0.0
target_trained,FFSP50 ckpt @ FFSP50,5.0,2.5,0.739130437374115,2.587024688720703,0.5516545176506042,0.5516545176506042,0.7463561296463013,0.7463561296463013,-1.7439920902252197,0.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.52173912525177,2.801602840423584,0.5019969344139099,0.5019969344139099,0.9621608257293701,0.9621608257293701,-1.3775781393051147,0.0
target_trained,FFSP50 ckpt @ FFSP50,7.0,3.5,0.9130434989929199,1.0086294412612915,0.984609842300415,0.984609842300415,1.078382134437561,1.078382134437561,-1.2130595445632935,0.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.5652174353599548,2.3178131580352783,0.5701074600219727,0.5701074600219727,1.008651614189148,1.008651614189148,-1.3095000982284546,0.0
target_trained,FFSP50 ckpt @ FFSP50,5.0,2.5,0.782608687877655,3.309561252593994,0.4781302213668823,0.4781302213668823,0.6109441518783569,0.6109441518783569,-2.03281569480896,0.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.3913043439388275,2.3453574180603027,0.5253586769104004,0.5253586769104004,1.3425832986831665,1.3425832986831665,-0.8969165086746216,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.08695652335882187,2.126641035079956,0.3859960734844208,0.3859960734844208,4.438954830169678,2.5,0.8282919526100159,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.17391303181648254,1.0359461307525635,0.6898809671401978,0.6898809671401978,3.966815710067749,2.5,0.666053295135498,1.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.1304347813129425,2.515373945236206,0.3780369162559509,0.3780369162559509,2.898283004760742,2.5,0.2132703810930252,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.21739128232002258,0.9331162571907043,0.7795221209526062,0.7795221209526062,3.5858020782470703,2.5,0.5203677415847778,1.0
target_trained,FFSP50 ckpt @ FFSP50,6.0,3.0,0.8695652484893799,2.1210787296295166,0.6287590861320496,0.6287590861320496,0.7230729460716248,0.7230729460716248,-1.7897149324417114,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.260869562625885,2.5371830463409424,0.44990819692611694,0.44990819692611694,1.724648118019104,1.724648118019104,-0.5356259942054749,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.30434781312942505,1.0434523820877075,0.8001116514205933,0.8001116514205933,2.6289384365081787,2.5,0.07255233079195023,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.6086956858634949,4.021617889404297,0.41412878036499023,0.41412878036499023,0.6803544163703918,0.6803544163703918,-1.8775697946548462,0.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.43478259444236755,2.9518094062805176,0.4689929783344269,0.4689929783344269,1.078683853149414,1.078683853149414,-1.212656021118164,0.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.3913043439388275,1.7204620838165283,0.6326947212219238,0.6326947212219238,1.6168864965438843,1.6168864965438843,-0.628709614276886,0.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.5652173757553101,0.9133844375610352,0.996807873249054,0.996807873249054,1.7635831832885742,1.7635831832885742,-0.503418505191803,0.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.43478259444236755,0.6878424882888794,1.1238946914672852,1.1238946914672852,2.5849578380584717,2.5,0.04821262136101723,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.21739128232002258,0.3442706763744354,1.417912483215332,1.417912483215332,6.522397994995117,2.5,1.383474349975586,1.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.08695650100708008,0.15714527666568756,1.8425406217575073,1.8425406217575073,21.18922233581543,2.5,3.0833306312561035,1.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.4782608449459076,0.049841538071632385,5.538754940032959,2.5,5.227272987365723,2.5,1.064130425453186,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.2608695328235626,0.2644195854663849,1.7472615242004395,1.7472615242004395,6.697836875915527,2.5,1.421767234802246,1.0
target_trained,FFSP50 ckpt @ FFSP50,5.0,2.5,0.6521738767623901,1.5285536050796509,0.7465957999229431,0.7465957999229431,1.1447802782058716,1.1447802782058716,-1.1268573999404907,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.30434784293174744,0.21936987340450287,2.039515733718872,2.039515733718872,6.701265811920166,2.5,1.422505497932434,1.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.52173912525177,0.7723780870437622,1.0875439643859863,1.0875439643859863,2.0844593048095703,2.0844593048095703,-0.26225483417510986,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.1304347813129425,0.19182580709457397,1.770721673965454,1.770721673965454,13.575532913208008,2.5,2.4410088062286377,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.6086956262588501,0.41610437631607056,1.6153029203414917,1.6153029203414917,2.653712034225464,2.5,0.08608373254537582,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.3478260934352875,1.484434962272644,0.6710834503173828,0.6710834503173828,1.9293649196624756,1.9293649196624756,-0.3738020360469818,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.17391303181648254,0.4146263599395752,1.1950385570526123,1.1950385570526123,6.871472358703613,2.5,1.4586912393569946,1.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.3478260934352875,0.2267313450574875,2.0720744132995605,2.0720744132995605,5.957213878631592,2.5,1.2527096271514893,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.52173912525177,2.4071152210235596,0.5498533844947815,0.5498533844947815,1.0538856983184814,1.0538856983184814,-1.246209740638733,0.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.3913043439388275,2.1815733909606934,0.5486803650856018,0.5486803650856018,1.402183175086975,1.402183175086975,-0.8342532515525818,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.17391303181648254,1.8380014896392822,0.48906776309013367,0.48906776309013367,2.8121397495269775,2.5,0.16974017024040222,1.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.04347825050354004,1.6508760452270508,0.4101914167404175,0.4101914167404175,9.434404373168945,2.5,1.9160033464431763,1.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.43478259444236755,1.5435723066329956,0.6919951438903809,0.6919951438903809,1.5915888547897339,1.5915888547897339,-0.6514604091644287,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.21739128232002258,1.758150339126587,0.5330358743667603,0.5330358743667603,2.45196533203125,2.45196533203125,-0.027989497408270836,0.0
target_trained,FFSP50 ckpt @ FFSP50,5.0,2.5,0.6086956262588501,0.034822847694158554,7.155664443969727,2.5,4.107142925262451,2.5,0.7162070870399475,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.2608695924282074,1.2743608951568604,0.6800791025161743,0.6800791025161743,2.6069695949554443,2.5,0.060445595532655716,1.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.4782608449459076,2.266108989715576,0.5607942938804626,0.5607942938804626,1.172569990158081,1.172569990158081,-1.0922540426254272,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.08695653080940247,1.3019050359725952,0.5181455612182617,0.5181455612182617,5.958673477172852,2.5,1.2530630826950073,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.5652173757553101,1.0776264667510986,0.9026568531990051,0.9026568531990051,1.5970083475112915,1.5970083475112915,-0.6465561389923096,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.30434784293174744,2.978165864944458,0.42644694447517395,0.42644694447517395,1.401182770729065,1.401182770729065,-0.8352829813957214,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.1304347813129425,1.9083571434020996,0.44616955518722534,0.44616955518722534,3.420633316040039,2.5,0.4523354172706604,1.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.04347825050354004,3.204897165298462,0.27550333738327026,0.27550333738327026,6.336578369140625,2.5,1.341775894165039,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.21739131212234497,0.5710505247116089,1.0466104745864868,1.0466104745864868,4.814407825469971,2.5,0.9454302787780762,1.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.08695650100708008,0.7965924739837646,0.6957567930221558,0.6957567930221558,8.001205444335938,2.5,1.6782891750335693,1.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.13043475151062012,1.4345934391021729,0.5294907689094543,0.5294907689094543,4.059430122375488,2.5,0.699349045753479,1.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.30434781312942505,3.012988567352295,0.42348286509513855,0.42348286509513855,1.3914437294006348,1.3914437294006348,-0.8453454971313477,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.17391300201416016,0.7120568752288818,0.8639079928398132,0.8639079928398132,4.967472076416016,2.5,0.9905837178230286,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.260869562625885,1.9005393981933594,0.5350677967071533,0.5350677967071533,2.051093339920044,2.051093339920044,-0.28553497791290283,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.21739131212234497,2.1350884437561035,0.4743955135345459,0.4743955135345459,2.1822192668914795,2.1822192668914795,-0.19613198935985565,0.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.3913043737411499,0.49875807762145996,1.3299856185913086,1.3299856185913086,3.3988518714904785,2.5,0.4431193470954895,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.260869562625885,0.2732161283493042,1.7132878303527832,1.7132878303527832,6.567603588104248,2.5,1.3934389352798462,1.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.04347825050354004,0.07035568356513977,2.7241575717926025,2.5,57.50001525878906,2.5,4.523562431335449,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.30434781312942505,0.364784836769104,1.5031821727752686,1.5031821727752686,4.939027309417725,2.5,0.9822989106178284,1.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.08695650100708008,0.1502067744731903,1.8931459188461304,1.8931459188461304,21.771183013916016,2.5,3.122419834136963,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.47826087474823,1.943179965019226,0.6149846315383911,0.6149846315383911,1.285876989364624,1.285876989364624,-0.9591755270957947,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.1304348111152649,0.6339962482452393,0.8642581105232239,0.8642581105232239,6.625977516174316,2.5,1.4062052965164185,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.3478260636329651,0.357751727104187,1.5760269165039062,1.5760269165039062,4.531077861785889,2.5,0.8579261302947998,1.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.43478262424468994,0.8307307362556458,1.0035589933395386,1.0035589933395386,2.308185577392578,2.308185577392578,-0.11516889184713364,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.17391306161880493,1.0698086023330688,0.6766946911811829,0.6766946911811829,3.890994071960449,2.5,0.6382107138633728,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.52173912525177,3.357753276824951,0.45031434297561646,0.45031434297561646,0.8631024956703186,0.8631024956703186,-1.534324288368225,0.0
target_trained,FFSP50 ckpt @ FFSP50,6.0,3.0,0.739130437374115,1.4562251567840576,0.7787719964981079,0.7787719964981079,1.0536327362060547,1.0536327362060547,-1.246556043624878,0.0
target_trained,FFSP50 ckpt @ FFSP50,8.0,4.0,0.9130434989929199,0.049876414239406586,5.980825424194336,2.5,2.738095283508301,2.5,0.13124454021453857,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.5652173757553101,0.3236004114151001,1.8577944040298462,1.8577944040298462,3.286867141723633,2.5,0.3947850465774536,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.1304347813129425,0.14387831091880798,2.104247808456421,2.104247808456421,16.132566452026367,2.5,2.6899759769439697,1.0
target_trained,FFSP50 ckpt @ FFSP50,7.0,3.5,0.8260869383811951,1.4960309267044067,0.772875189781189,0.772875189781189,0.9355857968330383,0.9355857968330383,-1.4179861545562744,0.0
target_trained,FFSP50 ckpt @ FFSP50,7.0,3.5,0.8695652484893799,1.280770182609558,0.8510116934776306,0.8510116934776306,0.9786633849143982,0.9786633849143982,-1.3530434370040894,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.17391303181648254,1.6628605127334595,0.519353449344635,0.519353449344635,2.9862825870513916,2.5,0.25642263889312744,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.21739129722118378,1.2134239673614502,0.6658593416213989,0.6658593416213989,3.062952995300293,2.5,0.2929951548576355,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.260869562625885,1.3334952592849731,0.6618201732635498,0.6618201732635498,2.5369772911071777,2.5,0.021182477474212646,1.0
target_trained,FFSP50 ckpt @ FFSP50,5.0,2.5,0.695652186870575,0.8943898677825928,1.03725004196167,1.03725004196167,1.4910469055175781,1.4910469055175781,-0.7456024885177612,0.0
target_trained,FFSP50 ckpt @ FFSP50,8.0,4.0,0.95652174949646,0.6664376258850098,1.265092372894287,1.265092372894287,1.322596549987793,1.322596549987793,-0.9185550808906555,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.30434784293174744,1.6125978231430054,0.6161956191062927,0.6161956191062927,2.0246427059173584,2.0246427059173584,-0.3042607605457306,0.0
target_trained,FFSP50 ckpt @ FFSP50,1.0,0.5,0.08695651590824127,0.40197989344596863,1.0487602949142456,1.0487602949142456,12.060744285583496,2.5,2.2703189849853516,1.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.3478260934352875,2.0306665897369385,0.556070864200592,0.556070864200592,1.5987037420272827,1.5987037420272827,-0.6450254917144775,0.0
target_trained,FFSP50 ckpt @ FFSP50,6.0,3.0,0.782608687877655,1.6333460807800293,0.7304010987281799,0.7304010987281799,0.9332903027534485,0.9332903027534485,-1.4215302467346191,0.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.6086956858634949,1.9743934869766235,0.6346227526664734,0.6346227526664734,1.0425944328308105,1.0425944328308105,-1.2617499828338623,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.3913043439388275,1.2863408327102661,0.7532994151115417,0.7532994151115417,1.9250985383987427,1.9250985383987427,-0.3769957721233368,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.43478262424468994,0.2658355236053467,1.9881566762924194,1.9881566762924194,4.572760105133057,2.5,0.8711371421813965,1.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.6521739363670349,0.6321251392364502,1.2681536674499512,1.2681536674499512,1.9445022344589233,1.9445022344589233,-0.36252716183662415,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.47826087474823,0.9102757573127747,0.9693220257759094,0.9693220257759094,2.026764154434204,2.026764154434204,-0.3027498722076416,0.0
target_trained,FFSP50 ckpt @ FFSP50,2.0,1.0,0.21739131212234497,1.9015281200408936,0.5085439085960388,0.5085439085960388,2.339301824569702,2.339301824569702,-0.09585005789995193,0.0
target_trained,FFSP50 ckpt @ FFSP50,4.0,2.0,0.3913043737411499,3.4076297283172607,0.4198652505874634,0.4198652505874634,1.0729888677597046,1.0729888677597046,-1.2202929258346558,0.0
target_trained,FFSP50 ckpt @ FFSP50,3.0,1.5,0.30434781312942505,1.8617223501205444,0.5653082728385925,0.5653082728385925,1.8574415445327759,1.8574415445327759,-0.42861130833625793,0.0
