length,steps,bank,candidate,probe,geometry,initial_cosine,max_sum_error,max_step_error,minimum_probability,stationary_fraction,endpoint_fr_distance
0.1,30,epoch135,3,13,p_euclidean,0.9999999999999999,2.6645352591003757e-15,2.7780729106030577e-13,0.00833588448314097,0.0,0.09999999800704622
0.1,30,epoch135,3,13,fisher,0.9999999999999999,2.0816681711721685e-17,1.4458052810528699e-13,0.008420214069921265,0.0,0.099966728427626
0.1,30,epoch135,3,14,p_euclidean,0.9999999999999998,3.9968028886505635e-15,1.4458052810528699e-13,0.008335890762862406,0.0,0.09999999802366208
0.1,30,epoch135,3,14,fisher,0.9999999999999998,2.42861286636753e-17,1.4458052810528699e-13,0.008420213975956504,0.0,0.09996672041248744
0.1,30,epoch135,3,15,p_euclidean,1.0,1.9984014443252818e-15,2.7780729106030577e-13,0.008336462363024598,0.0,0.09999999795197398
0.1,30,epoch135,3,15,fisher,1.0,1.734723475976807e-17,4.1103405401532456e-13,0.0084206864124174,0.0,0.09996675527555361
0.1,30,epoch135,4,0,p_euclidean,0.9999999999999999,3.410605131648481e-13,1.4458052810528699e-13,0.00837874563506134,0.0,0.09999992141483673
0.1,30,epoch135,4,0,fisher,0.9999999999999999,2.220446049250313e-15,1.4458052810528699e-13,0.008456214858029953,0.0,0.0999666668419334
0.1,30,epoch135,4,1,p_euclidean,1.0,1.4210854715202004e-13,2.7780729106030577e-13,0.008378920759874134,0.0,0.09999998742823459
0.1,30,epoch135,4,1,fisher,1.0,8.881784197001252e-16,1.4458052810528699e-13,0.00845710831671086,0.0,0.099966815602123
0.1,30,epoch135,4,2,p_euclidean,1.0,2.2737367544323206e-13,2.7780729106030577e-13,0.008335305197193915,0.0,0.09999996149013035
0.1,30,epoch135,4,2,fisher,1.0,1.5543122344752192e-15,2.7780729106030577e-13,0.008420052703762365,0.0,0.0999664279812384
0.1,30,epoch135,4,3,p_euclidean,1.0,1.4210854715202004e-13,2.7780729106030577e-13,0.008331001793865615,0.0,0.09999998914569261
0.1,30,epoch135,4,3,fisher,1.0,8.881784197001252e-16,2.5510019444063836e-13,0.00841610545108239,0.0,0.09996658779395336
0.1,30,epoch135,4,4,p_euclidean,0.9999999999999998,1.7053025658242404e-13,1.4458052810528699e-13,0.008324124644385165,0.0,0.09999996549456712
0.1,30,epoch135,4,4,fisher,0.9999999999999998,1.3322676295501878e-15,2.7780729106030577e-13,0.008410941711805732,0.0,0.09996650735396907
0.1,30,epoch135,4,5,p_euclidean,1.0,3.339550858072471e-13,2.7780729106030577e-13,0.00832224268047701,0.0,0.0999998925423916
0.1,30,epoch135,4,5,fisher,1.0,2.942091015256665e-15,2.7780729106030577e-13,0.00840994122412551,0.0,0.09996627449705366
0.1,30,epoch135,4,6,p_euclidean,1.0,7.460698725481052e-14,2.7780729106030577e-13,0.008364029487773789,0.0,0.09999999153822546
0.1,30,epoch135,4,6,fisher,1.0,6.38378239159465e-16,1.4458052810528699e-13,0.00844450564479528,0.0,0.0999666418751111
0.1,30,epoch135,4,7,p_euclidean,1.0,1.9895196601282805e-13,2.7780729106030577e-13,0.008337237804371702,0.0,0.09999994974572067
0.1,30,epoch135,4,7,fisher,1.0,1.3322676295501878e-15,1.4458052810528699e-13,0.00842211364420973,0.0,0.09996666350425062
0.1,30,epoch135,4,8,p_euclidean,1.0,3.979039320256561e-13,2.7780729106030577e-13,0.008327983773003521,0.0,0.09999993527181542
0.1,30,epoch135,4,8,fisher,1.0,2.220446049250313e-15,2.7780729106030577e-13,0.00841258610119004,0.0,0.09996645990065366
0.1,30,epoch135,4,9,p_euclidean,0.9999999999999999,1.4921397450962104e-13,2.7780729106030577e-13,0.008309937952995772,0.0,0.09999998619986929
0.1,30,epoch135,4,9,fisher,0.9999999999999999,1.0547118733938987e-15,1.4458052810528699e-13,0.008398035283911257,0.0,0.0999665342232483
0.1,30,epoch135,4,10,p_euclidean,1.0,6.394884621840902e-14,2.7780729106030577e-13,0.008359633402015171,0.0,0.09999999057231085
0.1,30,epoch135,4,10,fisher,1.0,4.163336342344337e-16,2.7780729106030577e-13,0.008440513948312241,0.0,0.09996676112693693
0.1,30,epoch135,4,11,p_euclidean,1.0,3.126388037344441e-13,1.4458052810528699e-13,0.008287658252504533,0.0,0.09999995091603306
0.1,30,epoch135,4,11,fisher,1.0,2.6645352591003757e-15,2.7780729106030577e-13,0.008378890195495743,0.0,0.09996623768850404
0.1,30,epoch135,4,12,p_euclidean,0.9999999999999998,2.1316282072803006e-13,1.4458052810528699e-13,0.008370447145682332,0.0,0.09999997823625992
0.1,30,epoch135,4,12,fisher,0.9999999999999998,1.3322676295501878e-15,1.4458052810528699e-13,0.00845018618768893,0.0,0.09996660419059306
0.1,30,epoch135,4,13,p_euclidean,1.0,1.2789769243681803e-13,2.7780729106030577e-13,0.008335086405026277,0.0,0.09999998778536008
0.1,30,epoch135,4,13,fisher,1.0,6.661338147750939e-16,2.7780729106030577e-13,0.008419912532278766,0.0,0.09996655937357297
0.1,30,epoch135,4,14,p_euclidean,1.0,2.1316282072803006e-13,2.7780729106030577e-13,0.00833591995417014,0.0,0.09999997408384029
0.1,30,epoch135,4,14,fisher,1.0,1.3322676295501878e-15,1.4458052810528699e-13,0.008420405905841699,0.0,0.09996615061585003
0.1,30,epoch135,4,15,p_euclidean,1.0,4.263256414560601e-14,2.7780729106030577e-13,0.00835609245629953,0.0,0.09999999507301864
0.1,30,epoch135,4,15,fisher,1.0,4.996003610813204e-16,1.4458052810528699e-13,0.008437844448997034,0.0,0.09996668042744719
0.1,30,epoch135,5,0,p_euclidean,1.0,2.220446049250313e-16,2.7780729106030577e-13,0.008352789182664168,0.0,0.09999987743924271
0.1,30,epoch135,5,0,fisher,1.0,1.3010426069826053e-18,2.7780729106030577e-13,0.008435071454428525,0.0,0.09996671302904096
0.1,30,epoch135,5,1,p_euclidean,1.0,1.6653345369377348e-16,2.5510019444063836e-13,0.008370329095063238,0.0,0.09999938975426058
0.1,30,epoch135,5,1,fisher,1.0,1.3010426069826053e-18,2.7780729106030577e-13,0.008451518043691616,0.0,0.09996666189478402
0.1,30,epoch135,5,2,p_euclidean,0.9999999999999999,1.5265566588595902e-16,2.7780729106030577e-13,0.00834385994901686,0.0,0.0999997031944035
0.1,30,epoch135,5,2,fisher,0.9999999999999999,1.3010426069826053e-18,2.5510019444063836e-13,0.008428339818621408,0.0,0.09996635771609544
0.1,30,epoch135,5,3,p_euclidean,0.9999999999999999,2.220446049250313e-16,2.7780729106030577e-13,0.00831370999664986,0.0,0.09999984429380586
0.1,30,epoch135,5,3,fisher,0.9999999999999999,1.951563910473908e-18,2.7780729106030577e-13,0.008401668976733842,0.0,0.099966024301523
0.1,30,epoch135,5,4,p_euclidean,1.0,2.220446049250313e-16,2.7780729106030577e-13,0.008306931692054676,0.0,0.09999967002899651
0.1,30,epoch135,5,4,fisher,1.0,1.5178830414797062e-18,2.7780729106030577e-13,0.008397125880142403,0.0,0.09996596052440616
0.1,30,epoch135,5,5,p_euclidean,1.0,1.7694179454963432e-16,4.1103405401532456e-13,0.008312566022492257,0.0,0.0999995630580953
0.1,30,epoch135,5,5,fisher,1.0,9.75781955236954e-19,2.7780729106030577e-13,0.008401568986776898,0.0,0.09996623183540129
0.1,30,epoch135,5,6,p_euclidean,1.0,1.1102230246251565e-16,2.7780729106030577e-13,0.008325395721264799,0.0,0.09999951278643118
0.1,30,epoch135,5,6,fisher,1.0,9.215718466126788e-19,1.4458052810528699e-13,0.008412667442175744,0.0,0.09996590477281278
0.1,30,epoch135,5,7,p_euclidean,1.0,1.942890293094024e-16,1.4458052810528699e-13,0.008321786420095017,0.0,0.09999888600970062
0.1,30,epoch135,5,7,fisher,1.0,8.673617379884035e-19,1.4458052810528699e-13,0.008410460616472019,0.0,0.09996610918732143
0.1,30,epoch135,5,8,p_euclidean,1.0,1.942890293094024e-16,2.7780729106030577e-13,0.00831749067964466,0.0,0.09999964804223072
0.1,30,epoch135,5,8,fisher,1.0,1.0842021724855044e-18,4.1103405401532456e-13,0.008404236749551956,0.0,0.09996662053170392
0.1,30,epoch135,5,9,p_euclidean,0.9999999999999999,1.5265566588595902e-16,2.7780729106030577e-13,0.008337037022450335,0.0,0.0999999233789394
0.1,30,epoch135,5,9,fisher,0.9999999999999999,1.5178830414797062e-18,4.1103405401532456e-13,0.00842081342175522,0.0,0.09996664264368192
0.1,30,epoch135,5,10,p_euclidean,1.0,1.3877787807814457e-16,1.4458052810528699e-13,0.00832304648181346,0.0,0.09999914023520336
0.1,30,epoch135,5,10,fisher,1.0,1.1384122811097797e-18,2.7780729106030577e-13,0.008410102318703894,0.0,0.09996662381120433
0.1,30,epoch135,5,11,p_euclidean,1.0000000000000002,1.3877787807814457e-16,1.4458052810528699e-13,0.008332042482535065,0.0,0.09999994037592165
0.1,30,epoch135,5,11,fisher,1.0000000000000002,1.5178830414797062e-18,2.7780729106030577e-13,0.008417325788296686,0.0,0.099966704600753
0.1,30,epoch135,5,12,p_euclidean,1.0,1.3877787807814457e-16,2.7780729106030577e-13,0.008352686275703408,0.0,0.0999998142118572
0.1,30,epoch135,5,12,fisher,1.0,8.673617379884035e-19,2.5510019444063836e-13,0.008435462554214266,0.0,0.09996627380768972
0.1,30,epoch135,5,13,p_euclidean,1.0,1.942890293094024e-16,2.7780729106030577e-13,0.0083148173180739,0.0,0.09999976292921073
0.1,30,epoch135,5,13,fisher,1.0,1.0842021724855044e-18,1.4458052810528699e-13,0.008403853482519302,0.0,0.0999659955158516
0.1,30,epoch135,5,14,p_euclidean,1.0,1.249000902703301e-16,4.1103405401532456e-13,0.008326483468321405,0.0,0.09999986618495167
0.1,30,epoch135,5,14,fisher,1.0,9.75781955236954e-19,1.4458052810528699e-13,0.008412978564107963,0.0,0.09996629216580614
0.1,30,epoch135,5,15,p_euclidean,1.0,1.5265566588595902e-16,1.4458052810528699e-13,0.00839444835533076,0.0,0.09999939057634187
0.1,30,epoch135,5,15,fisher,1.0,1.3010426069826053e-18,1.4458052810528699e-13,0.008473499390814912,0.0,0.09996566200875576
0.1,30,epoch135,6,0,p_euclidean,1.0,3.126388037344441e-13,2.7780729106030577e-13,0.00817024818560064,0.0,0.09997358896403774
0.1,30,epoch135,6,0,fisher,1.0,1.3322676295501878e-15,1.4458052810528699e-13,0.008273414518378723,0.0,0.09999808393832325
0.1,30,epoch135,6,1,p_euclidean,0.9999999999999999,2.2737367544323206e-13,2.7780729106030577e-13,0.008190759123209969,0.0,0.09997382551082312
0.1,30,epoch135,6,1,fisher,0.9999999999999999,1.3322676295501878e-15,2.7780729106030577e-13,0.008291964625803129,0.0,0.09999814246009046
0.1,30,epoch135,6,2,p_euclidean,1.0,1.9895196601282805e-13,1.4458052810528699e-13,0.008064459674731511,0.0,0.09997299818996921
0.1,30,epoch135,6,2,fisher,1.0,1.3322676295501878e-15,2.7780729106030577e-13,0.008185889805844606,0.0,0.0999979560920476
0.1,30,epoch135,6,3,p_euclidean,0.9999999999999999,2.5579538487363607e-13,2.7780729106030577e-13,0.008063941110948302,0.0,0.0999736686376555
0.1,30,epoch135,6,3,fisher,0.9999999999999999,1.3322676295501878e-15,1.4458052810528699e-13,0.008183230529699461,0.0,0.09999782839404389
0.1,30,epoch135,6,4,p_euclidean,1.0,2.8421709430404007e-13,1.4458052810528699e-13,0.00805908033666291,0.0,0.09997329533244474
0.1,30,epoch135,6,4,fisher,1.0,2.220446049250313e-15,3.8832695739565715e-13,0.008180654004257673,0.0,0.09999791870766948
0.1,30,epoch135,6,5,p_euclidean,1.0,2.0605739337042905e-13,2.7780729106030577e-13,0.008074065576612013,0.0,0.09997255577785139
0.1,30,epoch135,6,5,fisher,1.0,1.5543122344752192e-15,2.7780729106030577e-13,0.008194640968630363,0.0,0.09999796263445329
0.1,30,epoch135,6,6,p_euclidean,1.0,1.7763568394002505e-13,2.7780729106030577e-13,0.008123050785037954,0.0,0.09997412550381149
0.1,30,epoch135,6,6,fisher,1.0,1.1102230246251565e-15,1.4458052810528699e-13,0.008235593503037712,0.0,0.09999805893038735
0.1,30,epoch135,6,7,p_euclidean,1.0,1.9895196601282805e-13,1.4458052810528699e-13,0.008013253034368064,0.0,0.09997317647187373
0.1,30,epoch135,6,7,fisher,1.0,1.3322676295501878e-15,1.4458052810528699e-13,0.008144426222008524,0.0,0.09999797485838452
0.1,30,epoch135,6,8,p_euclidean,1.0,2.2737367544323206e-13,2.7780729106030577e-13,0.008087140904391242,0.0,0.09997254366477563
0.1,30,epoch135,6,8,fisher,1.0,1.3322676295501878e-15,2.7780729106030577e-13,0.008202116861848342,0.0,0.09999799598249778
0.1,30,epoch135,6,9,p_euclidean,0.9999999999999998,1.7053025658242404e-13,2.7780729106030577e-13,0.007991474565190561,0.0,0.09997189018249696
0.1,30,epoch135,6,9,fisher,0.9999999999999998,2.1094237467877974e-15,1.4458052810528699e-13,0.008123617859324786,0.0,0.09999804625701639
0.1,30,epoch135,6,10,p_euclidean,1.0,1.4210854715202004e-13,1.4458052810528699e-13,0.008065896104697592,0.0,0.09997326586253573
0.1,30,epoch135,6,10,fisher,1.0,1.2212453270876722e-15,2.7780729106030577e-13,0.008186129458187042,0.0,0.09999803458742136
0.1,30,epoch135,6,11,p_euclidean,1.0,1.9895196601282805e-13,2.7780729106030577e-13,0.008014077367272852,0.0,0.09997179866867376
0.1,30,epoch135,6,11,fisher,1.0,1.5543122344752192e-15,1.4458052810528699e-13,0.008141946377088892,0.0,0.09999797764631545
0.1,30,epoch135,6,12,p_euclidean,1.0,2.5579538487363607e-13,4.1103405401532456e-13,0.008160322915290855,0.0,0.09997338989075168
0.1,30,epoch135,6,12,fisher,1.0,1.3322676295501878e-15,2.7780729106030577e-13,0.008265646537505916,0.0,0.09999804759308191
0.1,30,epoch135,6,13,p_euclidean,0.9999999999999998,1.7053025658242404e-13,2.7780729106030577e-13,0.008097963606206586,0.0,0.09997334980074925
0.1,30,epoch135,6,13,fisher,0.9999999999999998,1.3322676295501878e-15,1.4458052810528699e-13,0.008214106547083017,0.0,0.09999789365851608
0.1,30,epoch135,6,14,p_euclidean,1.0,1.8474111129762605e-13,1.4458052810528699e-13,0.008109955697147215,0.0,0.09997216523881927
0.1,30,epoch135,6,14,fisher,1.0,1.6653345369377348e-15,1.4458052810528699e-13,0.008223103813820767,0.0,0.09999795027119772
0.1,30,epoch135,6,15,p_euclidean,0.9999999999999998,2.2737367544323206e-13,1.4458052810528699e-13,0.00822542955042845,0.0,0.09997420211498957
0.1,30,epoch135,6,15,fisher,0.9999999999999998,1.5543122344752192e-15,1.4458052810528699e-13,0.008322301004546255,0.0,0.0999979706329971
0.1,30,epoch135,7,0,p_euclidean,1.0,1.0231815394945443e-12,1.4458052810528699e-13,0.008351922772591712,0.0,0.09999958782721238
0.1,30,epoch135,7,0,fisher,1.0,5.329070518200751e-15,2.7780729106030577e-13,0.008432724016967135,0.0,0.09996678185811421
0.1,30,epoch135,7,1,p_euclidean,1.0,1.3642420526593924e-12,2.7780729106030577e-13,0.008368656189867575,0.0,0.09999923780663186
0.1,30,epoch135,7,1,fisher,1.0,5.329070518200751e-15,2.5510019444063836e-13,0.008448973203389902,0.0,0.09996717561426459
0.1,30,epoch135,7,2,p_euclidean,1.0,9.663381206337363e-13,2.7780729106030577e-13,0.008264260277376012,0.0,0.0999995593275343
0.1,30,epoch135,7,2,fisher,1.0,6.217248937900877e-15,1.4458052810528699e-13,0.008360360778067446,0.0,0.09996583806795908
0.1,30,epoch135,7,3,p_euclidean,1.0,7.958078640513122e-13,2.7780729106030577e-13,0.008256792783809506,0.0,0.09999960548411707
0.1,30,epoch135,7,3,fisher,1.0,7.993605777301127e-15,1.4458052810528699e-13,0.00835362934513155,0.0,0.09996573575273991
0.1,30,epoch135,7,4,p_euclidean,0.9999999999999998,6.252776074688882e-13,4.1103405401532456e-13,0.008300174192519737,0.0,0.09999954859545429
0.1,30,epoch135,7,4,fisher,0.9999999999999998,6.217248937900877e-15,2.7780729106030577e-13,0.008391978915441488,0.0,0.09996608181770558
0.1,30,epoch135,7,5,p_euclidean,1.0,8.668621376273222e-13,4.1103405401532456e-13,0.008287193872493796,0.0,0.0999995634922154
0.1,30,epoch135,7,5,fisher,1.0,6.439293542825908e-15,1.4458052810528699e-13,0.008381856258413433,0.0,0.09996560911104414
0.1,30,epoch135,7,6,p_euclidean,1.0,5.968558980384842e-13,1.4458052810528699e-13,0.00834624664619633,0.0,0.09999920298588247
0.1,30,epoch135,7,6,fisher,1.0,4.884981308350689e-15,1.4458052810528699e-13,0.008432166074571404,0.0,0.0999661280612674
0.1,30,epoch135,7,7,p_euclidean,1.0,1.1368683772161603e-12,1.4458052810528699e-13,0.008226424967302989,0.0,0.09999899732069832
0.1,30,epoch135,7,7,fisher,1.0,6.217248937900877e-15,3.8832695739565715e-13,0.008329836546159841,0.0,0.09996625102403864
0.1,30,epoch135,7,8,p_euclidean,1.0,7.958078640513122e-13,1.4458052810528699e-13,0.008324212604874716,0.0,0.09999972871987384
0.1,30,epoch135,7,8,fisher,1.0,6.217248937900877e-15,2.7780729106030577e-13,0.00840813361926978,0.0,0.0999664295513862
0.1,30,epoch135,7,9,p_euclidean,1.0,6.536993168992922e-13,1.4458052810528699e-13,0.008214771550667521,0.0,0.09999971504436646
0.1,30,epoch135,7,9,fisher,1.0,7.105427357601002e-15,1.4458052810528699e-13,0.008317265041041914,0.0,0.09996587025435583
0.1,30,epoch135,7,10,p_euclidean,1.0,8.526512829121202e-13,1.4458052810528699e-13,0.008290876961385788,0.0,0.09999916217014461
0.1,30,epoch135,7,10,fisher,1.0,6.217248937900877e-15,1.4458052810528699e-13,0.008381263209291584,0.0,0.09996670011699117
0.1,30,epoch135,7,11,p_euclidean,1.0,7.958078640513122e-13,2.7780729106030577e-13,0.008233253135883918,0.0,0.09999977545410076
0.1,30,epoch135,7,11,fisher,1.0,4.884981308350689e-15,1.4458052810528699e-13,0.008332337884462743,0.0,0.09996568214710891
0.1,30,epoch135,7,12,p_euclidean,1.0,7.389644451905042e-13,2.7780729106030577e-13,0.008360755629696967,0.0,0.09999957753668819
0.1,30,epoch135,7,12,fisher,1.0,5.329070518200751e-15,1.4458052810528699e-13,0.008443779126253948,0.0,0.09996623948390235
0.1,30,epoch135,7,13,p_euclidean,0.9999999999999998,9.094947017729282e-13,2.7780729106030577e-13,0.008355904948519175,0.0,0.09999945015411059
0.1,30,epoch135,7,13,fisher,0.9999999999999998,6.217248937900877e-15,2.5510019444063836e-13,0.008439291409705348,0.0,0.09996613231450512
0.1,30,epoch135,7,14,p_euclidean,1.0,7.958078640513122e-13,2.7780729106030577e-13,0.008304011505502796,0.0,0.0999997256251217
0.1,30,epoch135,7,14,fisher,1.0,5.773159728050814e-15,2.7780729106030577e-13,0.00839360324878843,0.0,0.09996477671577508
0.1,30,epoch135,7,15,p_euclidean,1.0,6.821210263296962e-13,2.7780729106030577e-13,0.00844787134243082,0.0,0.09999932618187
0.1,30,epoch135,7,15,fisher,1.0,4.884981308350689e-15,1.4458052810528699e-13,0.008521353591672108,0.0,0.09996574072493407
0.1,30,epoch135,8,0,p_euclidean,1.0000000000000002,1.6653345369377348e-16,2.7780729106030577e-13,0.008351922772591707,0.0,0.09999958782721682
0.1,30,epoch135,8,0,fisher,1.0000000000000002,1.5178830414797062e-18,2.7780729106030577e-13,0.008432724016967137,0.0,0.09996678185811865
0.1,30,epoch135,8,1,p_euclidean,1.0,1.942890293094024e-16,2.7780729106030577e-13,0.008348608131843271,0.0,0.09999861853394199
0.1,30,epoch135,8,1,fisher,1.0,8.673617379884035e-19,2.7780729106030577e-13,0.008430615366710323,0.0,0.09996642979072595
0.1,30,epoch135,8,2,p_euclidean,1.0,1.942890293094024e-16,2.7780729106030577e-13,0.008275258220407571,0.0,0.09999818286271506
0.1,30,epoch135,8,2,fisher,1.0,1.0842021724855044e-18,2.5510019444063836e-13,0.008369615005172415,0.0,0.09996523458027934
0.1,30,epoch135,8,3,p_euclidean,1.0,1.6653345369377348e-16,2.7780729106030577e-13,0.0082537797439189,0.0,0.09999941425140757
0.1,30,epoch135,8,3,fisher,1.0,1.0842021724855044e-18,1.4458052810528699e-13,0.008350857335147326,0.0,0.09996569464168903
0.1,30,epoch135,8,4,p_euclidean,1.0,1.942890293094024e-16,2.5510019444063836e-13,0.008276290452880905,0.0,0.09999763883979217
0.1,30,epoch135,8,4,fisher,1.0,1.0842021724855044e-18,2.7780729106030577e-13,0.008370877132464307,0.0,0.09996613107268919
0.1,30,epoch135,8,5,p_euclidean,1.0,1.7694179454963432e-16,3.8832695739565715e-13,0.008303100741024036,0.0,0.09999846716404955
0.1,30,epoch135,8,5,fisher,1.0,6.505213034913027e-19,2.7780729106030577e-13,0.008395642304804078,0.0,0.09996510061548383
0.1,30,epoch135,8,6,p_euclidean,1.0,1.3183898417423734e-16,2.7780729106030577e-13,0.008306204321436925,0.0,0.09999653726164434
0.1,30,epoch135,8,6,fisher,1.0,7.589415207398531e-19,2.7780729106030577e-13,0.008397353000991481,0.0,0.09996295040780519
0.1,30,epoch135,8,7,p_euclidean,1.0,1.942890293094024e-16,2.7780729106030577e-13,0.008227187254474707,0.0,0.09999633177331006
0.1,30,epoch135,8,7,fisher,1.0,8.673617379884035e-19,2.7780729106030577e-13,0.008327698411798902,0.0,0.09996568690656311
0.1,30,epoch135,8,8,p_euclidean,1.0,1.3877787807814457e-16,4.1103405401532456e-13,0.008327757229779305,0.0,0.09999884644817203
0.1,30,epoch135,8,8,fisher,1.0,8.673617379884035e-19,1.4458052810528699e-13,0.008411943874921389,0.0,0.09996629759934249
0.1,30,epoch135,8,9,p_euclidean,1.0,1.3877787807814457e-16,1.4458052810528699e-13,0.008214422055370013,0.0,0.09999964319858853
0.1,30,epoch135,8,9,fisher,1.0,1.1384122811097797e-18,1.4458052810528699e-13,0.008316916536236216,0.0,0.09996611776796391
0.1,30,epoch135,8,10,p_euclidean,1.0,1.3183898417423734e-16,2.7780729106030577e-13,0.008276978278768556,0.0,0.09999878740888854
0.1,30,epoch135,8,10,fisher,1.0,9.75781955236954e-19,2.7780729106030577e-13,0.008368080906172366,0.0,0.09996638265486107
