scenario,solver,instance_id,status,objective,elapsed_s,notes
tsp50,two_opt,tsp50_00150,ok,619346.0,0.00559416227042675,
tsp50,two_opt,tsp50_00151,ok,600734.0,0.0031394455581903458,
tsp50,two_opt,tsp50_00152,ok,612271.0,0.004739793017506599,
tsp50,two_opt,tsp50_00153,ok,625509.0,0.0024259276688098907,
tsp50,two_opt,tsp50_00154,ok,641718.0,0.004576654173433781,
tsp50,two_opt,tsp50_00155,ok,683217.0,0.006677480414509773,
tsp50,two_opt,tsp50_00156,ok,681610.0,0.0024765869602560997,
tsp50,two_opt,tsp50_00157,ok,588513.0,0.0024306969717144966,
tsp50,two_opt,tsp50_00158,ok,618501.0,0.0024276459589600563,
tsp50,two_opt,tsp50_00159,ok,665980.0,0.0031764842569828033,
tsp50,two_opt,tsp50_00160,ok,560012.0,0.0031392350792884827,
tsp50,two_opt,tsp50_00161,ok,587953.0,0.004817173816263676,
tsp50,two_opt,tsp50_00162,ok,653514.0,0.0023916661739349365,
tsp50,two_opt,tsp50_00163,ok,595037.0,0.0024585574865341187,
tsp50,two_opt,tsp50_00164,ok,945838.0,0.0022188564762473106,
tsp50,two_opt,tsp50_00165,ok,622602.0,0.0043745143339037895,
tsp50,two_opt,tsp50_00166,ok,594977.0,0.00683324970304966,
tsp50,two_opt,tsp50_00167,ok,601956.0,0.0068841297179460526,
tsp50,two_opt,tsp50_00168,ok,749025.0,0.003168405033648014,
tsp50,two_opt,tsp50_00169,ok,617454.0,0.004785383120179176,
tsp50,two_opt,tsp50_00170,ok,615044.0,0.0031464658677577972,
tsp50,two_opt,tsp50_00171,ok,616122.0,0.002457565627992153,
tsp50,two_opt,tsp50_00172,ok,692063.0,0.002127506770193577,
tsp50,two_opt,tsp50_00173,ok,544520.0,0.003926883451640606,
tsp50,two_opt,tsp50_00174,ok,640427.0,0.002171686850488186,
tsp50,two_opt,tsp50_00175,ok,644928.0,0.002404356375336647,
tsp50,two_opt,tsp50_00176,ok,705011.0,0.006190670654177666,
tsp50,two_opt,tsp50_00177,ok,698936.0,0.0038337549194693565,
tsp50,two_opt,tsp50_00178,ok,586890.0,0.003236834891140461,
tsp50,two_opt,tsp50_00179,ok,601196.0,0.002120576798915863,
tsp50,two_opt,tsp50_00180,ok,565746.0,0.00499329250305891,
tsp50,two_opt,tsp50_00181,ok,615571.0,0.003629094921052456,
tsp50,two_opt,tsp50_00182,ok,582441.0,0.0037714438512921333,
tsp50,two_opt,tsp50_00183,ok,652186.0,0.002401655539870262,
tsp50,two_opt,tsp50_00184,ok,551735.0,0.0023972271010279655,
tsp50,two_opt,tsp50_00185,ok,712841.0,0.003770294599235058,
tsp50,two_opt,tsp50_00186,ok,591883.0,0.0042175836861133575,
tsp50,two_opt,tsp50_00187,ok,663405.0,0.0020578475669026375,
tsp50,two_opt,tsp50_00188,ok,716270.0,0.0024269167333841324,
tsp50,two_opt,tsp50_00189,ok,606109.0,0.0021039769053459167,
tsp50,two_opt,tsp50_00190,ok,641859.0,0.003411155194044113,
tsp50,two_opt,tsp50_00191,ok,978589.0,0.002142326906323433,
tsp50,two_opt,tsp50_00192,ok,682349.0,0.002230077050626278,
tsp50,two_opt,tsp50_00193,ok,714429.0,0.005452701821923256,
tsp50,two_opt,tsp50_00194,ok,569719.0,0.004660242237150669,
tsp50,two_opt,tsp50_00195,ok,572241.0,0.005411641672253609,
tsp50,two_opt,tsp50_00196,ok,573337.0,0.0038184653967618942,
tsp50,two_opt,tsp50_00197,ok,679668.0,0.003519815392792225,
tsp50,two_opt,tsp50_00198,ok,698054.0,0.0054284920915961266,
tsp50,two_opt,tsp50_00199,ok,690728.0,0.005411261692643166,
tsp50,two_opt,tsp50_00200,ok,706540.0,0.002416156232357025,
tsp50,two_opt,tsp50_00201,ok,700156.0,0.005398322828114033,
tsp50,two_opt,tsp50_00202,ok,629254.0,0.005382453091442585,
tsp50,two_opt,tsp50_00203,ok,638343.0,0.0024446463212370872,
tsp50,two_opt,tsp50_00204,ok,662965.0,0.002401476725935936,
tsp50,two_opt,tsp50_00205,ok,588149.0,0.0024259863421320915,
tsp50,two_opt,tsp50_00206,ok,572051.0,0.002505847252905369,
tsp50,two_opt,tsp50_00207,ok,597167.0,0.0024012569338083267,
tsp50,two_opt,tsp50_00208,ok,634930.0,0.00208260677754879,
tsp50,two_opt,tsp50_00209,ok,662111.0,0.0024038469418883324,
tsp50,two_opt,tsp50_00210,ok,646582.0,0.002081536687910557,
tsp50,two_opt,tsp50_00211,ok,587914.0,0.003065205179154873,
tsp50,two_opt,tsp50_00212,ok,637126.0,0.0030559059232473373,
tsp50,two_opt,tsp50_00213,ok,681156.0,0.005822872743010521,
tsp50,two_opt,tsp50_00214,ok,617028.0,0.005682863295078278,
tsp50,two_opt,tsp50_00215,ok,621151.0,0.0027196453884243965,
tsp50,two_opt,tsp50_00216,ok,618529.0,0.00497774314135313,
tsp50,two_opt,tsp50_00217,ok,797772.0,0.002085166983306408,
tsp50,two_opt,tsp50_00218,ok,608244.0,0.0021051671355962753,
tsp50,two_opt,tsp50_00219,ok,592421.0,0.005445721559226513,
tsp50,two_opt,tsp50_00220,ok,962114.0,0.0021553561091423035,
tsp50,two_opt,tsp50_00221,ok,585340.0,0.0024040164425969124,
tsp50,two_opt,tsp50_00222,ok,610340.0,0.0036190347746014595,
tsp50,two_opt,tsp50_00223,ok,630118.0,0.0037176646292209625,
tsp50,two_opt,tsp50_00224,ok,610667.0,0.005147662945091724,
tsp50,two_opt,tsp50_00225,ok,631636.0,0.0023896656930446625,
tsp50,two_opt,tsp50_00226,ok,664348.0,0.0036273663863539696,
tsp50,two_opt,tsp50_00227,ok,733157.0,0.004628323949873447,
tsp50,two_opt,tsp50_00228,ok,677809.0,0.004654324613511562,
tsp50,two_opt,tsp50_00229,ok,572921.0,0.005607302300632,
tsp50,two_opt,tsp50_00230,ok,702587.0,0.002124156802892685,
tsp50,two_opt,tsp50_00231,ok,686924.0,0.0037304144352674484,
tsp50,two_opt,tsp50_00232,ok,601886.0,0.002095688134431839,
tsp50,two_opt,tsp50_00233,ok,657279.0,0.0024213576689362526,
tsp50,two_opt,tsp50_00234,ok,663630.0,0.003569815307855606,
tsp50,two_opt,tsp50_00235,ok,683634.0,0.0036501148715615273,
tsp50,two_opt,tsp50_00236,ok,589876.0,0.0033574942499399185,
tsp50,two_opt,tsp50_00237,ok,577556.0,0.003359735943377018,
tsp50,two_opt,tsp50_00238,ok,610453.0,0.002064126543700695,
