dataset,bank,candidate,probe,geometry,steps,initial_cosine,max_sum_error,max_step_error,minimum_probability,stationary_fraction,endpoint_fr_distance
matched,scratch,2,8,initial,0,1.0,3.3306690738754696e-16,0.0,0.01,0.0,0.0
matched,scratch,2,8,p_euclidean,30,1.0,3.3306690738754696e-16,6.156748288271841e-13,0.009406956507288934,0.0,0.02999974122186231
matched,scratch,2,8,fisher,30,1.0,2.6020852139652106e-18,1.160682227413501e-12,0.009419159815419766,0.0,0.029999263077327587
matched,scratch,2,8,p_euclidean,60,1.0,4.440892098500626e-16,1.105462834986859e-12,0.009406890194795592,0.0,0.02999974107101305
matched,scratch,2,8,fisher,60,1.0,2.3852447794681098e-18,1.993641254686984e-12,0.009419302847491762,0.0,0.02999926240487557
matched,scratch,2,9,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
matched,scratch,2,9,p_euclidean,30,1.0,3.0531133177191805e-16,6.156748288271841e-13,0.009307045462897281,0.0,0.029999789892440776
matched,scratch,2,9,fisher,30,1.0,2.3852447794681098e-18,1.160682227413501e-12,0.00932577983472765,0.0,0.02999919898777441
matched,scratch,2,9,p_euclidean,60,1.0,3.885780586188048e-16,1.993641254686984e-12,0.00930692181837441,0.0,0.02999978963889896
matched,scratch,2,9,fisher,60,1.0,2.6020852139652106e-18,1.993641254686984e-12,0.009325978823253889,0.0,0.029999198388718815
matched,scratch,2,10,initial,0,1.0,1.1102230246251565e-16,0.0,0.01,0.0,0.0
matched,scratch,2,10,p_euclidean,30,1.0,4.440892098500626e-16,1.0597640386772467e-12,0.009317008968206041,0.0,0.029999739639455014
matched,scratch,2,10,fisher,30,1.0,2.6020852139652106e-18,7.165930175634383e-13,0.009333204933199175,0.0,0.029999242276075082
matched,scratch,2,10,p_euclidean,60,1.0,3.3306690738754696e-16,1.5590724241135168e-12,0.009316911440286851,0.0,0.02999973938734873
matched,scratch,2,10,fisher,60,1.0,2.6020852139652106e-18,1.993641254686984e-12,0.009333385778086935,0.0,0.02999924162824149
matched,scratch,2,11,initial,0,1.0,1.6653345369377348e-16,0.0,0.01,0.0,0.0
matched,scratch,2,11,p_euclidean,30,1.0,4.440892098500626e-16,7.165930175634383e-13,0.009405606548785146,0.0,0.02999979018197022
matched,scratch,2,11,fisher,30,1.0,2.6020852139652106e-18,7.165930175634383e-13,0.009417076685394793,0.0,0.02999933942339063
matched,scratch,2,11,p_euclidean,60,1.0,3.3306690738754696e-16,1.105462834986859e-12,0.009405546026746951,0.0,0.029999789986976774
matched,scratch,2,11,fisher,60,1.0,2.6020852139652106e-18,1.5590724241135168e-12,0.0094172131049147,0.0,0.029999338911502936
matched,scratch,2,12,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
matched,scratch,2,12,p_euclidean,30,1.0,3.885780586188048e-16,6.156748288271841e-13,0.009320591523334289,0.0,0.029999780707125914
matched,scratch,2,12,fisher,30,1.0,2.3852447794681098e-18,7.165930175634383e-13,0.009336368391021305,0.0,0.029999282043091484
matched,scratch,2,12,p_euclidean,60,1.0,3.885780586188048e-16,1.993641254686984e-12,0.009320499701544114,0.0,0.029999780542820344
matched,scratch,2,12,fisher,60,1.0,2.3852447794681098e-18,1.105462834986859e-12,0.009336547674098866,0.0,0.029999281502542493
matched,scratch,2,13,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
matched,scratch,2,13,p_euclidean,30,1.0,3.3306690738754696e-16,6.156748288271841e-13,0.009347165150816246,0.0,0.029999783414296495
matched,scratch,2,13,fisher,30,1.0,2.168404344971009e-18,6.156748288271841e-13,0.009362879527819995,0.0,0.029999329523296342
matched,scratch,2,13,p_euclidean,60,1.0,4.718447854656915e-16,1.993641254686984e-12,0.009347075108452991,0.0,0.029999783205180337
matched,scratch,2,13,fisher,60,1.0,2.6020852139652106e-18,1.5590724241135168e-12,0.009363059057135024,0.0,0.029999328999846666
matched,scratch,2,14,initial,0,1.0,1.3877787807814457e-17,0.0,0.01,0.0,0.0
matched,scratch,2,14,p_euclidean,30,1.0,3.608224830031759e-16,1.160682227413501e-12,0.009451499484819053,0.0,0.029999780925597987
matched,scratch,2,14,fisher,30,1.0,1.734723475976807e-18,7.165930175634383e-13,0.009463078278620751,0.0,0.029999241169276082
matched,scratch,2,14,p_euclidean,60,1.0,3.191891195797325e-16,1.105462834986859e-12,0.009451444449800107,0.0,0.02999978082556981
matched,scratch,2,14,fisher,60,1.0,2.168404344971009e-18,2.8818196743871094e-12,0.009463221357323548,0.0,0.02999924056249369
matched,scratch,2,15,initial,0,1.0,1.1102230246251565e-16,0.0,0.01,0.0,0.0
matched,scratch,2,15,p_euclidean,30,1.0,4.996003610813204e-16,6.156748288271841e-13,0.009350168408238456,0.0,0.029999758051202002
matched,scratch,2,15,fisher,30,1.0,3.2526065174565133e-18,1.0597640386772467e-12,0.00936554200692341,0.0,0.02999925384404965
matched,scratch,2,15,p_euclidean,60,1.0,3.3306690738754696e-16,1.105462834986859e-12,0.009350067858966766,0.0,0.029999757832951817
matched,scratch,2,15,fisher,60,1.0,2.6020852139652106e-18,1.5590724241135168e-12,0.009365706264189843,0.0,0.02999925328157558
matched,scratch,3,0,initial,0,1.0,3.469446951953614e-18,0.0,0.01,0.0,0.0
matched,scratch,3,0,p_euclidean,30,1.0,3.9968028886505635e-15,7.165930175634383e-13,0.009358766009180675,0.0,0.02999907362350185
matched,scratch,3,0,fisher,30,1.0,2.0816681711721685e-17,1.160682227413501e-12,0.009373540621158865,0.0,0.029998540697985875
matched,scratch,3,0,p_euclidean,60,1.0,3.9968028886505635e-15,1.993641254686984e-12,0.009358750001561673,0.0,0.029999061685180347
matched,scratch,3,0,fisher,60,1.0,2.42861286636753e-17,2.447250843813642e-12,0.009373773144607179,0.0,0.02999852627180445
matched,scratch,3,1,initial,0,0.9999999999999998,1.3322676295501878e-15,0.0,0.01,0.0,0.0
matched,scratch,3,1,p_euclidean,30,0.9999999999999998,4.440892098500626e-15,7.165930175634383e-13,0.0093513040616749,0.0,0.02999933132423022
matched,scratch,3,1,fisher,30,0.9999999999999998,2.0816681711721685e-17,1.160682227413501e-12,0.009367154241357636,0.0,0.029999003375397723
matched,scratch,3,1,p_euclidean,60,0.9999999999999998,3.552713678800501e-15,1.105462834986859e-12,0.00935124065946355,0.0,0.02999933698254577
matched,scratch,3,1,fisher,60,0.9999999999999998,3.122502256758253e-17,2.447250843813642e-12,0.009367368182163742,0.0,0.029999005237417765
matched,scratch,3,2,initial,0,1.0,2.220446049250313e-16,0.0,0.01,0.0,0.0
matched,scratch,3,2,p_euclidean,30,1.0,3.1086244689504383e-15,1.0597640386772467e-12,0.009379331279803596,0.0,0.029999263759165257
matched,scratch,3,2,fisher,30,1.0,2.0816681711721685e-17,7.165930175634383e-13,0.009394238606728717,0.0,0.029998386055275716
matched,scratch,3,2,p_euclidean,60,1.0,3.1086244689504383e-15,1.993641254686984e-12,0.009379245100636887,0.0,0.029999264171335215
matched,scratch,3,2,fisher,60,1.0,2.42861286636753e-17,1.105462834986859e-12,0.009394400848765562,0.0,0.02999839502841273
matched,scratch,3,3,initial,0,1.0,1.3322676295501878e-15,0.0,0.01,0.0,0.0
matched,scratch,3,3,p_euclidean,30,1.0,2.6645352591003757e-15,7.165930175634383e-13,0.009385158802089134,0.0,0.02999939833805582
matched,scratch,3,3,fisher,30,1.0,1.734723475976807e-17,6.156748288271841e-13,0.009399523378337661,0.0,0.029998484672008757
matched,scratch,3,3,p_euclidean,60,1.0,3.1086244689504383e-15,1.5590724241135168e-12,0.0093851526381958,0.0,0.029999402961941583
matched,scratch,3,3,fisher,60,1.0,2.42861286636753e-17,1.993641254686984e-12,0.00939975549853339,0.0,0.029998483671328475
matched,scratch,3,4,initial,0,1.0,4.440892098500626e-16,0.0,0.01,0.0,0.0
matched,scratch,3,4,p_euclidean,30,1.0,3.1086244689504383e-15,1.0597640386772467e-12,0.009432035207071901,0.0,0.029998744679411885
matched,scratch,3,4,fisher,30,1.0,1.734723475976807e-17,1.0597640386772467e-12,0.009443845541872735,0.0,0.029998270096014676
matched,scratch,3,4,p_euclidean,60,1.0,2.886579864025407e-15,1.993641254686984e-12,0.009431881072449987,0.0,0.02999873128366813
matched,scratch,3,4,fisher,60,1.0,1.9081958235744878e-17,1.993641254686984e-12,0.009443704183903426,0.0,0.029998271613833942
matched,scratch,3,5,initial,0,0.9999999999999998,1.3322676295501878e-15,0.0,0.01,0.0,0.0
matched,scratch,3,5,p_euclidean,30,0.9999999999999998,3.9968028886505635e-15,1.0597640386772467e-12,0.009392368773408363,0.0,0.02999919574811311
matched,scratch,3,5,fisher,30,0.9999999999999998,1.734723475976807e-17,6.156748288271841e-13,0.009405833057269754,0.0,0.029998776359813392
matched,scratch,3,5,p_euclidean,60,0.9999999999999998,3.552713678800501e-15,1.993641254686984e-12,0.009392165317428836,0.0,0.029999200142006736
matched,scratch,3,5,fisher,60,0.9999999999999998,2.7755575615628914e-17,1.993641254686984e-12,0.009405867363034452,0.0,0.02999877815294909
matched,scratch,3,6,initial,0,1.0,4.440892098500626e-16,0.0,0.01,0.0,0.0
matched,scratch,3,6,p_euclidean,30,1.0,2.886579864025407e-15,1.160682227413501e-12,0.009464564386128214,0.0,0.02999909913009251
matched,scratch,3,6,fisher,30,1.0,1.0408340855860843e-17,6.156748288271841e-13,0.009474852179889894,0.0,0.029998302089970477
matched,scratch,3,6,p_euclidean,60,1.0,2.220446049250313e-15,1.993641254686984e-12,0.009464547629320984,0.0,0.02999909873604035
matched,scratch,3,6,fisher,60,1.0,2.2551405187698492e-17,1.105462834986859e-12,0.009475016314695548,0.0,0.029998302226733217
matched,scratch,3,7,initial,0,0.9999999999999998,8.881784197001252e-16,0.0,0.01,0.0,0.0
matched,scratch,3,7,p_euclidean,30,0.9999999999999998,3.9968028886505635e-15,6.156748288271841e-13,0.00938537881729588,0.0,0.029998953793286997
matched,scratch,3,7,fisher,30,0.9999999999999998,2.0816681711721685e-17,7.165930175634383e-13,0.009398388975601156,0.0,0.029998385820257052
matched,scratch,3,7,p_euclidean,60,0.9999999999999998,2.6645352591003757e-15,2.8818196743871094e-12,0.00938536542963072,0.0,0.02999893766378708
matched,scratch,3,7,fisher,60,0.9999999999999998,2.42861286636753e-17,1.105462834986859e-12,0.009398589133357487,0.0,0.029998367421746833
matched,scratch,3,8,initial,0,1.0,2.220446049250313e-16,0.0,0.01,0.0,0.0
matched,scratch,3,8,p_euclidean,30,1.0,3.3306690738754696e-15,1.160682227413501e-12,0.009429745869008337,0.0,0.029998814450585456
matched,scratch,3,8,fisher,30,1.0,1.9949319973733282e-17,7.165930175634383e-13,0.009440435635668029,0.0,0.029998163890179272
matched,scratch,3,8,p_euclidean,60,1.0,2.886579864025407e-15,2.447250843813642e-12,0.009429725702622535,0.0,0.029998819532940913
matched,scratch,3,8,fisher,60,1.0,1.9081958235744878e-17,1.993641254686984e-12,0.009440581926560108,0.0,0.029998162421194387
matched,scratch,3,9,initial,0,0.9999999999999999,1.1102230246251565e-15,0.0,0.01,0.0,0.0
matched,scratch,3,9,p_euclidean,30,0.9999999999999999,3.552713678800501e-15,6.156748288271841e-13,0.009414014767716215,0.0,0.029999131836907413
matched,scratch,3,9,fisher,30,0.9999999999999999,1.734723475976807e-17,1.160682227413501e-12,0.009426559721636474,0.0,0.02999854056800457
matched,scratch,3,9,p_euclidean,60,0.9999999999999999,3.885780586188048e-15,1.5590724241135168e-12,0.00941396690575596,0.0,0.029999128233253923
matched,scratch,3,9,fisher,60,0.9999999999999999,2.6020852139652106e-17,2.447250843813642e-12,0.009426718109720376,0.0,0.029998539542395796
matched,scratch,3,10,initial,0,0.9999999999999999,1.7763568394002505e-15,0.0,0.01,0.0,0.0
matched,scratch,3,10,p_euclidean,30,0.9999999999999999,4.440892098500626e-15,6.156748288271841e-13,0.009354431927015756,0.0,0.02999913067279822
matched,scratch,3,10,fisher,30,0.9999999999999999,2.0816681711721685e-17,6.156748288271841e-13,0.009369848497327093,0.0,0.029998914779110705
matched,scratch,3,10,p_euclidean,60,0.9999999999999999,3.552713678800501e-15,1.105462834986859e-12,0.00935435884919888,0.0,0.029999130186192123
matched,scratch,3,10,fisher,60,0.9999999999999999,2.0816681711721685e-17,1.105462834986859e-12,0.009370044269357983,0.0,0.029998914018063358
matched,scratch,3,11,initial,0,1.0,6.938893903907228e-18,0.0,0.01,0.0,0.0
matched,scratch,3,11,p_euclidean,30,1.0,4.440892098500626e-15,1.160682227413501e-12,0.009345895317893873,0.0,0.02999910156518318
matched,scratch,3,11,fisher,30,1.0,2.0816681711721685e-17,7.165930175634383e-13,0.009361095225555493,0.0,0.029998613569177244
matched,scratch,3,11,p_euclidean,60,1.0,3.552713678800501e-15,1.993641254686984e-12,0.009345814162531784,0.0,0.029999092337377416
matched,scratch,3,11,fisher,60,1.0,2.7755575615628914e-17,1.993641254686984e-12,0.009361265291630692,0.0,0.029998612911529686
matched,scratch,3,12,initial,0,1.0,3.469446951953614e-18,0.0,0.01,0.0,0.0
matched,scratch,3,12,p_euclidean,30,1.0,3.3306690738754696e-15,6.156748288271841e-13,0.009364642295113598,0.0,0.029999202977298436
matched,scratch,3,12,fisher,30,1.0,2.2551405187698492e-17,6.156748288271841e-13,0.009378743061184611,0.0,0.029998878731207355
matched,scratch,3,12,p_euclidean,60,1.0,3.552713678800501e-15,1.105462834986859e-12,0.009364426906421709,0.0,0.029999221817992458
matched,scratch,3,12,fisher,60,1.0,1.734723475976807e-17,1.105462834986859e-12,0.009378776777188692,0.0,0.029998890332749707
matched,scratch,3,13,initial,0,1.0,6.661338147750939e-16,0.0,0.01,0.0,0.0
matched,scratch,3,13,p_euclidean,30,1.0,2.6645352591003757e-15,7.165930175634383e-13,0.009398201312498519,0.0,0.029999185031934335
matched,scratch,3,13,fisher,30,1.0,1.734723475976807e-17,7.165930175634383e-13,0.009411278856495398,0.0,0.029998469981025778
matched,scratch,3,13,p_euclidean,60,1.0,3.1086244689504383e-15,2.447250843813642e-12,0.00939817996296709,0.0,0.02999918319811214
matched,scratch,3,13,fisher,60,1.0,2.0816681711721685e-17,1.5590724241135168e-12,0.009411478492205484,0.0,0.02999846892259349
matched,scratch,3,14,initial,0,1.0,6.661338147750939e-16,0.0,0.01,0.0,0.0
matched,scratch,3,14,p_euclidean,30,1.0,2.886579864025407e-15,6.156748288271841e-13,0.009390225941546124,0.0,0.029999224177528806
matched,scratch,3,14,fisher,30,1.0,2.0816681711721685e-17,1.160682227413501e-12,0.009404105403495849,0.0,0.029998495795673586
matched,scratch,3,14,p_euclidean,60,1.0,3.3306690738754696e-15,1.105462834986859e-12,0.009390196651539437,0.0,0.029999219213954483
matched,scratch,3,14,fisher,60,1.0,1.9081958235744878e-17,1.993641254686984e-12,0.009404308010999085,0.0,0.02999848655847324
matched,scratch,3,15,initial,0,0.9999999999999999,2.220446049250313e-16,0.0,0.01,0.0,0.0
matched,scratch,3,15,p_euclidean,30,0.9999999999999999,2.4424906541753444e-15,6.156748288271841e-13,0.009369453533987717,0.0,0.029999206457270996
matched,scratch,3,15,fisher,30,0.9999999999999999,2.42861286636753e-17,7.165930175634383e-13,0.009383308731599281,0.0,0.029998861613819747
matched,scratch,3,15,p_euclidean,60,0.9999999999999999,2.6645352591003757e-15,1.993641254686984e-12,0.009369385819162818,0.0,0.029999214120785853
matched,scratch,3,15,fisher,60,0.9999999999999999,2.0816681711721685e-17,2.447250843813642e-12,0.00938348759436274,0.0,0.029998866897650852
matched,scratch,4,0,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
matched,scratch,4,0,p_euclidean,30,1.0,3.608224830031759e-16,7.165930175634383e-13,0.009415239494450705,0.0,0.029999827284305752
matched,scratch,4,0,fisher,30,1.0,2.6020852139652106e-18,6.156748288271841e-13,0.009429108539682039,0.0,0.029999264696399647
matched,scratch,4,0,p_euclidean,60,1.0,3.608224830031759e-16,1.993641254686984e-12,0.009415158337126951,0.0,0.029999827184233323
matched,scratch,4,0,fisher,60,1.0,3.903127820947816e-18,1.993641254686984e-12,0.009429265635153585,0.0,0.029999264121312864
matched,scratch,4,1,initial,0,0.9999999999999999,1.6653345369377348e-16,0.0,0.01,0.0,0.0
matched,scratch,4,1,p_euclidean,30,0.9999999999999999,4.163336342344337e-16,6.156748288271841e-13,0.00941521126059918,0.0,0.02999983536148215
matched,scratch,4,1,fisher,30,0.9999999999999999,1.734723475976807e-18,1.160682227413501e-12,0.009427715455216935,0.0,0.02999932606749796
matched,scratch,4,1,p_euclidean,60,0.9999999999999999,3.885780586188048e-16,1.993641254686984e-12,0.009415153665177076,0.0,0.029999835269847803
matched,scratch,4,1,fisher,60,0.9999999999999999,3.903127820947816e-18,1.993641254686984e-12,0.00942787171994749,0.0,0.029999325512027466
matched,scratch,4,2,initial,0,1.0,4.336808689942018e-19,0.0,0.01,0.0,0.0
matched,scratch,4,2,p_euclidean,30,1.0,3.0531133177191805e-16,1.160682227413501e-12,0.009293509458657843,0.0,0.029999681837616563
matched,scratch,4,2,fisher,30,1.0,2.3852447794681098e-18,1.160682227413501e-12,0.009313811443467235,0.0,0.02999905636292277
matched,scratch,4,2,p_euclidean,60,1.0,4.440892098500626e-16,1.5590724241135168e-12,0.009293377516797277,0.0,0.029999681554555284
matched,scratch,4,2,fisher,60,1.0,2.3852447794681098e-18,1.993641254686984e-12,0.009314028651302266,0.0,0.0299990555736478
matched,scratch,4,3,initial,0,0.9999999999999999,1.6653345369377348e-16,0.0,0.01,0.0,0.0
matched,scratch,4,3,p_euclidean,30,0.9999999999999999,3.608224830031759e-16,7.165930175634383e-13,0.009324896861444077,0.0,0.029999758837734623
matched,scratch,4,3,fisher,30,0.9999999999999999,3.0357660829594124e-18,1.0597640386772467e-12,0.009344059749882961,0.0,0.029999222853526138
matched,scratch,4,3,p_euclidean,60,0.9999999999999999,3.3306690738754696e-16,1.105462834986859e-12,0.009324782409928916,0.0,0.029999758629476906
matched,scratch,4,3,fisher,60,0.9999999999999999,3.469446951953614e-18,1.105462834986859e-12,0.009344273931742069,0.0,0.02999922224289436
matched,scratch,4,4,initial,0,0.9999999999999999,1.942890293094024e-16,0.0,0.01,0.0,0.0
matched,scratch,4,4,p_euclidean,30,0.9999999999999999,2.7755575615628914e-16,1.160682227413501e-12,0.009307056064573757,0.0,0.02999983039789051
matched,scratch,4,4,fisher,30,0.9999999999999999,2.6020852139652106e-18,7.165930175634383e-13,0.009325249421965007,0.0,0.029999316220308277
matched,scratch,4,4,p_euclidean,60,0.9999999999999999,5.551115123125783e-16,1.5590724241135168e-12,0.0093069495742523,0.0,0.02999983021684233
matched,scratch,4,4,fisher,60,0.9999999999999999,3.0357660829594124e-18,2.8818196743871094e-12,0.00932545528750521,0.0,0.02999931570754676
matched,scratch,4,5,initial,0,1.0000000000000002,1.3877787807814457e-17,0.0,0.01,0.0,0.0
matched,scratch,4,5,p_euclidean,30,1.0000000000000002,4.3021142204224816e-16,7.165930175634383e-13,0.009246941605681581,0.0,0.029999757618654203
matched,scratch,4,5,fisher,30,1.0000000000000002,2.3852447794681098e-18,6.156748288271841e-13,0.009267832156118958,0.0,0.02999923321306528
matched,scratch,4,5,p_euclidean,60,1.0000000000000002,3.885780586188048e-16,1.993641254686984e-12,0.009246811829416798,0.0,0.029999757356866486
matched,scratch,4,5,fisher,60,1.0000000000000002,2.3852447794681098e-18,1.5590724241135168e-12,0.009268061367887135,0.0,0.029999232673226
matched,scratch,4,6,initial,0,1.0,1.5178830414797062e-18,0.0,0.01,0.0,0.0
matched,scratch,4,6,p_euclidean,30,1.0,2.498001805406602e-16,7.165930175634383e-13,0.009483152060883484,0.0,0.029999701956647792
matched,scratch,4,6,fisher,30,1.0,2.8189256484623115e-18,1.160682227413501e-12,0.009493538004813345,0.0,0.029999180496142794
matched,scratch,4,6,p_euclidean,60,1.0,3.3306690738754696e-16,1.5590724241135168e-12,0.00948308948085363,0.0,0.029999701791675628
matched,scratch,4,6,fisher,60,1.0,2.3852447794681098e-18,1.5590724241135168e-12,0.00949365391882603,0.0,0.02999917972087561
matched,scratch,4,7,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
matched,scratch,4,7,p_euclidean,30,1.0,3.885780586188048e-16,1.0597640386772467e-12,0.00924264618417142,0.0,0.02999969155885495
matched,scratch,4,7,fisher,30,1.0,2.6020852139652106e-18,1.160682227413501e-12,0.009265492499096787,0.0,0.029999122981933933
matched,scratch,4,7,p_euclidean,60,1.0,3.885780586188048e-16,1.105462834986859e-12,0.009242481030892749,0.0,0.02999969124560906
matched,scratch,4,7,fisher,60,1.0,2.6020852139652106e-18,1.993641254686984e-12,0.009265721779838766,0.0,0.02999912231699919
matched,scratch,4,8,initial,0,1.0,8.326672684688674e-17,0.0,0.01,0.0,0.0
matched,scratch,4,8,p_euclidean,30,1.0,4.0245584642661925e-16,7.165930175634383e-13,0.009406633328273399,0.0,0.029999739434927685
matched,scratch,4,8,fisher,30,1.0,1.951563910473908e-18,7.165930175634383e-13,0.009418853987488854,0.0,0.02999926010784427
matched,scratch,4,8,p_euclidean,60,1.0,3.608224830031759e-16,2.8818196743871094e-12,0.009406567202534188,0.0,0.029999739283678717
matched,scratch,4,8,fisher,60,1.0,2.6020852139652106e-18,1.105462834986859e-12,0.009418997481644077,0.0,0.029999259431854056
matched,scratch,4,9,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
matched,scratch,4,9,p_euclidean,30,1.0,3.0531133177191805e-16,6.156748288271841e-13,0.009305667811542821,0.0,0.029999790854928533
matched,scratch,4,9,fisher,30,1.0,2.6020852139652106e-18,6.156748288271841e-13,0.009324476352223195,0.0,0.029999193277204583
matched,scratch,4,9,p_euclidean,60,1.0,3.608224830031759e-16,1.993641254686984e-12,0.009305544633809434,0.0,0.029999790604406665
matched,scratch,4,9,fisher,60,1.0,2.6020852139652106e-18,1.993641254686984e-12,0.009324677005726905,0.0,0.029999192674240636
matched,scratch,4,10,initial,0,0.9999999999999999,8.673617379884035e-19,0.0,0.01,0.0,0.0
matched,scratch,4,10,p_euclidean,30,0.9999999999999999,3.3306690738754696e-16,6.156748288271841e-13,0.009315774441701945,0.0,0.029999738581600453
