scenario,solver,instance_id,status,objective,elapsed_s,notes
cvrp100,two_opt,cvrp100_00011,ok,1474242.0,0.0032192000071518123,
cvrp100,two_opt,cvrp100_00012,ok,2009779.0,0.0027529000071808696,
cvrp100,two_opt,cvrp100_00013,ok,1390487.0,0.0028873999981442466,
cvrp100,two_opt,cvrp100_00014,ok,1747925.0,0.0030814999918220565,
cvrp100,two_opt,cvrp100_00015,ok,1529656.0,0.0037788000045111403,
cvrp100,two_opt,cvrp100_00016,ok,1753929.0,0.005688900011591613,
cvrp100,two_opt,cvrp100_00017,ok,1887594.0,0.005082299991045147,
cvrp100,two_opt,cvrp100_00018,ok,1748207.0,0.007018899996182881,
cvrp100,two_opt,cvrp100_00019,ok,1548592.0,0.0028377999988151714,
cvrp100,ga,cvrp100_00000,ok,1816591.0,0.044732399997883476,
cvrp100,ga,cvrp100_00001,ok,1786495.0,0.04367889999412,
cvrp100,ga,cvrp100_00002,ok,1587471.0,0.04334040000685491,
cvrp100,ga,cvrp100_00003,ok,1451404.0,0.046486899998853914,
cvrp100,ga,cvrp100_00004,ok,1705597.0,0.04350090000662021,
cvrp100,ga,cvrp100_00005,ok,1399958.0,0.04055350000271574,
cvrp100,ga,cvrp100_00006,ok,1830725.0,0.0431825999985449,
cvrp100,ga,cvrp100_00007,ok,1451871.0,0.04188109999813605,
cvrp100,ga,cvrp100_00008,ok,1763094.0,0.04102999999304302,
cvrp100,ga,cvrp100_00009,ok,1839510.0,0.04121919999306556,
cvrp100,ga,cvrp100_00010,ok,1943388.0,0.0492175999970641,
cvrp100,ga,cvrp100_00011,ok,1474242.0,0.046869300000253133,
cvrp100,ga,cvrp100_00012,ok,2009779.0,0.04549910000059754,
cvrp100,ga,cvrp100_00013,ok,1390487.0,0.04062440000416245,
cvrp100,ga,cvrp100_00014,ok,1747925.0,0.04705909999029245,
cvrp100,ga,cvrp100_00015,ok,1529656.0,0.044107900001108646,
cvrp100,ga,cvrp100_00016,ok,1753929.0,0.04942369999480434,
cvrp100,ga,cvrp100_00017,ok,1887594.0,0.041968099991208874,
cvrp100,ga,cvrp100_00018,ok,1748207.0,0.04072370000358205,
cvrp100,ga,cvrp100_00019,ok,1548592.0,0.04320550001284573,
cvrp100,pso,cvrp100_00000,ok,1816591.0,0.03879360000428278,
cvrp100,pso,cvrp100_00001,ok,1786495.0,0.03724350000265986,
cvrp100,pso,cvrp100_00002,ok,1587471.0,0.0420451999962097,
cvrp100,pso,cvrp100_00003,ok,1451404.0,0.0419980000006035,
cvrp100,pso,cvrp100_00004,ok,1705597.0,0.04113630000210833,
cvrp100,pso,cvrp100_00005,ok,1399958.0,0.03922350000357255,
cvrp100,pso,cvrp100_00006,ok,1830725.0,0.04031909999321215,
cvrp100,pso,cvrp100_00007,ok,1451871.0,0.04118659999221563,
cvrp100,pso,cvrp100_00008,ok,1763094.0,0.03790389999630861,
cvrp100,pso,cvrp100_00009,ok,1839510.0,0.037507500004721805,
cvrp100,pso,cvrp100_00010,ok,1943388.0,0.03612560000328813,
cvrp100,pso,cvrp100_00011,ok,1474242.0,0.03644050000002608,
cvrp100,pso,cvrp100_00012,ok,2009779.0,0.038141700002597645,
cvrp100,pso,cvrp100_00013,ok,1390487.0,0.03922880000027362,
cvrp100,pso,cvrp100_00014,ok,1747925.0,0.038350399991031736,
cvrp100,pso,cvrp100_00015,ok,1529656.0,0.04051259999687318,
cvrp100,pso,cvrp100_00016,ok,1753929.0,0.03887669999676291,
cvrp100,pso,cvrp100_00017,ok,1887594.0,0.03858279999985825,
cvrp100,pso,cvrp100_00018,ok,1748207.0,0.0398191999993287,
cvrp100,pso,cvrp100_00019,ok,1548592.0,0.04164890000538435,
