epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/pair_count,train/quality,train/reward,val/gap,val/makespan,val/reward
,11049,,0.6642341613769531,,,,,,,,
,11099,,,346.7681407928467,,,,,,,
,11099,,16.32833480834961,,,,,,,,
,11149,,,417.6199436187744,,,,,,,
,11149,,0.6654262542724609,,,,,,,,
,11199,,,415.2984619140625,,,,,,,
,11199,,8.614540100097656,,,,,,,,
,11249,,,419.2678928375244,,,,,,,
,11249,,0.6716251373291016,,,,,,,,
,11299,,,416.4769649505615,,,,,,,
,11299,,8.578777313232422,,,,,,,,
,11349,,,419.6591377258301,,,,,,,
,11349,,2.023935317993164,,,,,,,,
,11399,,,420.8648204803467,,,,,,,
,11399,,8.642435073852539,,,,,,,,
,11449,,,416.3193702697754,,,,,,,
,11449,,0.690460205078125,,,,,,,,
,11499,,,419.0361499786377,,,,,,,
,11499,,8.559942245483398,,,,,,,,
,11549,,,354.3717861175537,,,,,,,
,11549,,0.606536865234375,,,,,,,,
,11599,,,417.7124500274658,,,,,,,
,11599,,8.685111999511719,,,,,,,,
,11649,,,424.0083694458008,,,,,,,
,11649,,0.6620883941650391,,,,,,,,
,11699,,,415.4245853424072,,,,,,,
,11699,,8.603572845458984,,,,,,,,
,11749,,,416.2271022796631,,,,,,,
,11749,,0.6597042083740234,,,,,,,,
,11799,,,427.3226261138916,,,,,,,
,11799,,8.575439453125,,,,,,,,
,11849,,,432.4076175689697,,,,,,,
,11849,,0.6647109985351562,,,,,,,,
,11899,,,415.17043113708496,,,,,,,
,11899,,8.556842803955078,,,,,,,,
,11949,,,419.44193840026855,,,,,,,
,11949,,0.7174015045166016,,,,,,,,
,11999,,,415.1649475097656,,,,,,,
,11999,,8.571863174438477,,,,,,,,
,12049,,,431.9274425506592,,,,,,,
,12049,,0.6690025329589844,,,,,,,,
,12099,,,358.48355293273926,,,,,,,
,12099,,16.791343688964844,,,,,,,,
,12149,,,420.1948642730713,,,,,,,
,12149,,0.6711483001708984,,,,,,,,
,12199,,,417.9422855377197,,,,,,,
,12199,,9.930849075317383,,,,,,,,
,12249,,,665.1027202606201,,,,,,,
,12249,,0.7741451263427734,,,,,,,,
,12299,,,415.2045249938965,,,,,,,
,12299,,8.562803268432617,,,,,,,,
,12349,,,422.06859588623047,,,,,,,
,12349,,0.6959438323974609,,,,,,,,
,12399,,,415.813684463501,,,,,,,
,12399,,8.556365966796875,,,,,,,,
,12449,,,424.17430877685547,,,,,,,
,12449,,0.6468296051025391,,,,,,,,
,12499,,,416.3634777069092,,,,,,,
,12499,,8.651018142700195,,,,,,,,
,12549,,,419.8169708251953,,,,,,,
,12549,,0.6620883941650391,,,,,,,,
,12599,,,426.26237869262695,,,,,,,
,12599,,8.627653121948242,,,,,,,,
,12649,,,419.56615447998047,,,,,,,
,12649,,0.6692409515380859,,,,,,,,
,12699,,,416.0912036895752,,,,,,,
,12699,,8.54635238647461,,,,,,,,
,12749,,,429.26859855651855,,,,,,,
,12749,,2.268552780151367,,,,,,,,
,12799,,,423.7396717071533,,,,,,,
,12799,,8.614301681518555,,,,,,,,
,12849,,,414.97349739074707,,,,,,,
,12849,,0.7004737854003906,,,,,,,,
,12899,,,419.64077949523926,,,,,,,
,12899,,8.556127548217773,,,,,,,,
,12949,,,415.468692779541,,,,,,,
,12949,,0.6582736968994141,,,,,,,,
,12999,,,415.5466556549072,,,,,,,
,12999,,8.577108383178711,,,,,,,,
,13049,,,425.3556728363037,,,,,,,
,13049,,0.8645057678222656,,,,,,,,
,13099,,,414.92557525634766,,,,,,,
,13099,,8.579492568969727,,,,,,,,
,13149,,,415.97938537597656,,,,,,,
,13149,,0.6859302520751953,,,,,,,,
,13199,,,418.3766841888428,,,,,,,
,13199,,8.729696273803711,,,,,,,,
,13249,,,415.24648666381836,,,,,,,
,13249,,0.6566047668457031,,,,,,,,
,13299,,,415.7426357269287,,,,,,,
,13299,,8.518218994140625,,,,,,,,
,13349,,,423.15053939819336,,,,,,,
,13349,,0.6611347198486328,,,,,,,,
,13399,,,415.38214683532715,,,,,,,
,13399,,8.541584014892578,,,,,,,,
,13449,,,416.0470962524414,,,,,,,
,13449,,0.6725788116455078,,,,,,,,
,13499,,,415.4975414276123,,,,,,,
,13499,,8.559703826904297,,,,,,,,
,13549,,,415.47274589538574,,,,,,,
,13549,,0.6556510925292969,,,,,,,,
,13599,,,414.84522819519043,,,,,,,
,13599,,8.542776107788086,,,,,,,,
,13649,,,414.81757164001465,,,,,,,
,13649,,0.6577968597412109,,,,,,,,
,13699,,,423.87938499450684,,,,,,,
,13699,,8.569002151489258,,,,,,,,
,13749,,,415.54760932922363,,,,,,,
,13749,,0.6542205810546875,,,,,,,,
,13799,,,416.0573482513428,,,,,,,
