epoch,lr-Adam,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/max_reward,train/reward,val/max_reward,val/reward
,,4439,,33.31947326660156,,,,,,
138,,4439,,,,0.6928902268409729,-91.21875,-95.15885925292969,,
138,,4447,,,,,,,-91.66100311279297,-94.88013458251953
,,4448,512.5524711608887,,,,,,,
,1e-05,4448,,,,,,,,
,,4449,,,7462.290525436401,,,,,
,,4449,,27.727127075195312,,,,,,
139,,4449,,,,0.6907461881637573,-91.6875,-95.9765625,,
,,4459,,,7306.746006011963,,,,,
,,4459,,37.25028038024902,,,,,,
139,,4459,,,,0.6897401213645935,-92.0625,-95.85807800292969,,
,,4469,,,7145.833492279053,,,,,
,,4469,,28.949260711669922,,,,,,
139,,4469,,,,0.6900999546051025,-91.0,-94.97786712646484,,
,,4479,,,7716.77565574646,,,,,
,,4479,,31.881332397460938,,,,,,
139,,4479,,,,0.681973934173584,-90.0,-94.02604675292969,,
139,,4479,,,,,,,-91.61100006103516,-94.82048034667969
,,4480,480.31670117378235,,,,,,,
,1e-05,4480,,,,,,,,
,,4489,,,7876.461982727051,,,,,
,,4489,,30.429363250732422,,,,,,
140,,4489,,,,0.6896790266036987,-92.40625,-96.50651550292969,,
,,4499,,,7993.034362792969,,,,,
,,4499,,45.806169509887695,,,,,,
140,,4499,,,,0.6874210834503174,-92.8125,-96.51823425292969,,
,,4509,,,7788.917064666748,,,,,
,,4509,,32.361507415771484,,,,,,
140,,4509,,,,0.6889543533325195,-91.625,-95.35807800292969,,
140,,4511,,,,,,,-91.62100219726562,-94.85028839111328
,,4512,518.4321763515472,,,,,,,
,1e-05,4512,,,,,,,,
,,4519,,,7643.503665924072,,,,,
,,4519,,30.741214752197266,,,,,,
141,,4519,,,,0.6909679770469666,-91.71875,-95.81510925292969,,
,,4529,,,7866.473197937012,,,,,
,,4529,,29.526948928833008,,,,,,
141,,4529,,,,0.69049072265625,-91.84375,-95.74739837646484,,
,,4539,,,7869.635820388794,,,,,
,,4539,,29.84762191772461,,,,,,
141,,4539,,,,0.691502034664154,-91.625,-95.90364837646484,,
141,,4543,,,,,,,-91.61499786376953,-94.80146789550781
,,4544,476.79796743392944,,,,,,,
,1e-05,4544,,,,,,,,
,,4549,,,7694.1680908203125,,,,,
,,4549,,26.336193084716797,,,,,,
142,,4549,,,,0.690178394317627,-92.1875,-96.21614837646484,,
,,4559,,,9766.261339187622,,,,,
,,4559,,26.350975036621094,,,,,,
142,,4559,,,,0.6899510025978088,-91.8125,-95.69140625,,
,,4569,,,8038.552522659302,,,,,
,,4569,,26.884794235229492,,,,,,
142,,4569,,,,0.6882736682891846,-92.03125,-95.82682800292969,,
142,,4575,,,,,,,-91.63600158691406,-94.9048843383789
,,4576,508.17918515205383,,,,,,,
,1e-05,4576,,,,,,,,
,,4579,,,8498.735427856445,,,,,
,,4579,,28.099775314331055,,,,,,
143,,4579,,,,0.6885495185852051,-92.1875,-96.46224212646484,,
,,4589,,,8186.288356781006,,,,,
,,4589,,30.87925910949707,,,,,,
143,,4589,,,,0.6905093193054199,-91.34375,-95.01823425292969,,
,,4599,,,7812.331914901733,,,,,
,,4599,,44.94833946228027,,,,,,
143,,4599,,,,0.6910251975059509,-91.5,-95.29817962646484,,
143,,4607,,,,,,,-91.5719985961914,-94.79483795166016
,,4608,474.4636354446411,,,,,,,
,1e-05,4608,,,,,,,,
,,4609,,,8032.572507858276,,,,,
,,4609,,30.832767486572266,,,,,,
144,,4609,,,,0.6911318898200989,-91.8125,-95.75911712646484,,
,,4619,,,7637.818098068237,,,,,
,,4619,,30.141353607177734,,,,,,
144,,4619,,,,0.6905186176300049,-91.9375,-95.8984375,,
,,4629,,,8146.092891693115,,,,,
,,4629,,30.82132339477539,,,,,,
144,,4629,,,,0.6902740597724915,-92.3125,-96.1484375,,
,,4639,,,7879.680395126343,,,,,
,,4639,,40.283203125,,,,,,
144,,4639,,,,0.6902856826782227,-91.125,-95.75521087646484,,
144,,4639,,,,,,,-91.71399688720703,-94.9136734008789
,,4640,469.14756774902344,,,,,,,
,1e-05,4640,,,,,,,,
,,4649,,,10424.515724182129,,,,,
,,4649,,31.512737274169922,,,,,,
145,,4649,,,,0.6895558834075928,-91.15625,-95.29296875,,
,,4659,,,9274.224042892456,,,,,
,,4659,,30.88665008544922,,,,,,
145,,4659,,,,0.6911352276802063,-92.0,-96.26432800292969,,
,,4669,,,9544.758796691895,,,,,
,,4669,,36.56601905822754,,,,,,
145,,4669,,,,0.6907103061676025,-91.875,-95.828125,,
145,,4671,,,,,,,-91.677001953125,-94.84171295166016
,,4672,531.2018413543701,,,,,,,
,1e-05,4672,,,,,,,,
,,4679,,,8135.244846343994,,,,,
,,4679,,34.075021743774414,,,,,,
146,,4679,,,,0.6917959451675415,-91.75,-95.63802337646484,,
,,4689,,,8144.054412841797,,,,,
,,4689,,30.66706657409668,,,,,,
146,,4689,,,,0.691148579120636,-92.25,-95.83464050292969,,
,,4699,,,8241.916179656982,,,,,
,,4699,,47.93238639831543,,,,,,
146,,4699,,,,0.6882422566413879,-92.125,-95.90364837646484,,
146,,4703,,,,,,,-91.58000183105469,-94.76692962646484
,,4704,497.473845243454,,,,,,,
,1e-05,4704,,,,,,,,
,,4709,,,7316.957712173462,,,,,
,,4709,,29.233455657958984,,,,,,
147,,4709,,,,0.6906192302703857,-91.4375,-95.65885925292969,,
,,4719,,,8854.22682762146,,,,,
,,4719,,28.330087661743164,,,,,,
147,,4719,,,,0.690533459186554,-92.21875,-96.33984375,,
,,4729,,,10136.03162765503,,,,,
,,4729,,31.486988067626953,,,,,,
147,,4729,,,,0.6902317404747009,-91.375,-95.39974212646484,,
147,,4735,,,,,,,-91.6259994506836,-94.84342193603516
,,4736,492.0636212825775,,,,,,,
,1e-05,4736,,,,,,,,
,,4739,,,7922.649621963501,,,,,
,,4739,,24.976730346679688,,,,,,
148,,4739,,,,0.6913012862205505,-91.9375,-95.92839050292969,,
,,4749,,,8134.627819061279,,,,,
,,4749,,26.432275772094727,,,,,,
148,,4749,,,,0.6897908449172974,-91.4375,-95.68359375,,
,,4759,,,7839.7979736328125,,,,,
,,4759,,28.0303955078125,,,,,,
148,,4759,,,,0.6883344650268555,-90.875,-94.75651550292969,,
148,,4767,,,,,,,-91.65699768066406,-94.84034729003906
,,4768,490.4946596622467,,,,,,,
,1e-05,4768,,,,,,,,
,,4769,,,11079.370975494385,,,,,
,,4769,,37.348031997680664,,,,,,
149,,4769,,,,0.6898945569992065,-91.90625,-95.92057800292969,,
,,4779,,,7875.212907791138,,,,,
,,4779,,31.241416931152344,,,,,,
149,,4779,,,,0.6901927590370178,-92.125,-96.21354675292969,,
,,4789,,,7637.81476020813,,,,,
,,4789,,35.06588935852051,,,,,,
149,,4789,,,,0.6884068250656128,-91.75,-95.60677337646484,,
,,4799,,,7700.223922729492,,,,,
,,4799,,52.513837814331055,,,,,,
149,,4799,,,,0.6865005493164062,-90.875,-94.75521087646484,,
149,,4799,,,,,,,-91.74600219726562,-94.87892150878906
,,4800,488.36323070526123,,,,,,,
,1e-05,4800,,,,,,,,
,,4809,,,7766.9837474823,,,,,
,,4809,,26.336193084716797,,,,,,
150,,4809,,,,0.6894223690032959,-91.0625,-95.44140625,,
,,4819,,,7598.29306602478,,,,,
,,4819,,29.08921241760254,,,,,,
150,,4819,,,,0.690769374370575,-90.96875,-95.0234375,,
,,4829,,,9398.866891860962,,,,,
,,4829,,37.200212478637695,,,,,,
150,,4829,,,,0.69073086977005,-91.53125,-95.55729675292969,,
150,,4831,,,,,,,-91.68000030517578,-94.8628921508789
,,4832,470.88834524154663,,,,,,,
,1.0000000000000002e-06,4832,,,,,,,,
,,4839,,,9420.100212097168,,,,,
,,4839,,29.96206283569336,,,,,,
151,,4839,,,,0.6899059414863586,-92.03125,-96.1875,,
,,4849,,,7316.91837310791,,,,,
,,4849,,30.22003173828125,,,,,,
151,,4849,,,,0.689057469367981,-90.96875,-94.92057800292969,,
,,4859,,,7819.326162338257,,,,,
,,4859,,32.540321350097656,,,,,,
151,,4859,,,,0.6906265616416931,-91.4375,-95.34375,,
151,,4863,,,,,,,-91.64399719238281,-94.82017517089844
,,4864,484.6674430370331,,,,,,,
,1.0000000000000002e-06,4864,,,,,,,,
,,4869,,,7713.214159011841,,,,,
,,4869,,25.544166564941406,,,,,,
152,,4869,,,,0.6898378133773804,-91.46875,-95.44401550292969,,
,,4879,,,7485.150098800659,,,,,
,,4879,,25.49457550048828,,,,,,
152,,4879,,,,0.6902079582214355,-91.28125,-95.171875,,
,,4889,,,7436.623096466064,,,,,
,,4889,,25.199174880981445,,,,,,
152,,4889,,,,0.6905969977378845,-91.1875,-95.22917175292969,,
152,,4895,,,,,,,-91.68199920654297,-94.88629150390625
,,4896,455.2139174938202,,,,,,,
,1.0000000000000002e-06,4896,,,,,,,,
,,4899,,,7855.076789855957,,,,,
,,4899,,55.34815788269043,,,,,,
153,,4899,,,,0.6892730593681335,-91.1875,-95.19921875,,
,,4909,,,8289.013624191284,,,,,
,,4909,,27.473926544189453,,,,,,
153,,4909,,,,0.6899498105049133,-91.0625,-95.17839050292969,,
,,4919,,,7752.614736557007,,,,,
,,4919,,25.525331497192383,,,,,,
153,,4919,,,,0.6926963329315186,-91.4375,-95.11589050292969,,
153,,4927,,,,,,,-91.66000366210938,-94.82496643066406
,,4928,458.39697456359863,,,,,,,
,1.0000000000000002e-06,4928,,,,,,,,
,,4929,,,9880.64455986023,,,,,
,,4929,,30.687332153320312,,,,,,
154,,4929,,,,0.691199779510498,-90.9375,-94.890625,,
,,4939,,,9880.88083267212,,,,,
,,4939,,30.441999435424805,,,,,,
154,,4939,,,,0.6911098957061768,-92.5,-96.421875,,
,,4949,,,7670.921802520752,,,,,
,,4949,,41.09454154968262,,,,,,
154,,4949,,,,0.6878020167350769,-91.46875,-95.46745300292969,,
,,4959,,,7877.374887466431,,,,,
,,4959,,36.644935607910156,,,,,,
154,,4959,,,,0.6880667805671692,-92.375,-96.3125,,
154,,4959,,,,,,,-91.69200134277344,-94.90081787109375
,,4960,483.8379662036896,,,,,,,
,1.0000000000000002e-06,4960,,,,,,,,
,,4969,,,7774.52826499939,,,,,
,,4969,,25.20751953125,,,,,,
155,,4969,,,,0.6881382465362549,-92.0625,-95.86067962646484,,
,,4979,,,8083.276748657227,,,,,
,,4979,,26.814937591552734,,,,,,
155,,4979,,,,0.690014660358429,-91.9375,-96.16536712646484,,
,,4989,,,8096.511363983154,,,,,
,,4989,,27.067899703979492,,,,,,
155,,4989,,,,0.6897242069244385,-91.625,-95.50521087646484,,
155,,4991,,,,,,,-91.63200378417969,-94.78636932373047
,,4992,452.8829960823059,,,,,,,
,1.0000000000000002e-06,4992,,,,,,,,
,,4999,,,7753.849744796753,,,,,
,,4999,,43.62344741821289,,,,,,
156,,4999,,,,0.6897426843643188,-92.0625,-96.01042175292969,,
,,5009,,,7753.962993621826,,,,,
,,5009,,28.638839721679688,,,,,,
156,,5009,,,,0.6916255354881287,-91.125,-95.23046875,,
,,5019,,,7558.333873748779,,,,,
,,5019,,25.646686553955078,,,,,,
156,,5019,,,,0.6934329867362976,-91.5625,-95.63671875,,
156,,5023,,,,,,,-91.6719970703125,-94.84041595458984
,,5024,457.1136209964752,,,,,,,
,1.0000000000000002e-06,5024,,,,,,,,
,,5029,,,7956.820011138916,,,,,
,,5029,,26.299238204956055,,,,,,
157,,5029,,,,0.6908590793609619,-91.90625,-96.02995300292969,,
,,5039,,,8306.8528175354,,,,,
,,5039,,29.15024757385254,,,,,,
157,,5039,,,,0.6900275349617004,-92.15625,-95.953125,,
,,5049,,,7636.436700820923,,,,,
,,5049,,30.390501022338867,,,,,,
157,,5049,,,,0.6902361512184143,-91.6875,-95.77214050292969,,
157,,5055,,,,,,,-91.68800354003906,-94.84272003173828
,,5056,458.5590851306915,,,,,,,
,1.0000000000000002e-06,5056,,,,,,,,
,,5059,,,7242.560625076294,,,,,
,,5059,,24.605751037597656,,,,,,
158,,5059,,,,0.6892372369766235,-91.9375,-95.71224212646484,,
,,5069,,,7539.742469787598,,,,,
,,5069,,28.2895565032959,,,,,,
158,,5069,,,,0.6921107172966003,-91.65625,-95.66536712646484,,
,,5079,,,8611.538410186768,,,,,
,,5079,,30.870914459228516,,,,,,
158,,5079,,,,0.6896359324455261,-91.125,-95.28255462646484,,
158,,5087,,,,,,,-91.64800262451172,-94.8119888305664
,,5088,456.86698269844055,,,,,,,
,1.0000000000000002e-06,5088,,,,,,,,
,,5089,,,7819.349527359009,,,,,
,,5089,,26.16262435913086,,,,,,
159,,5089,,,,0.6882303357124329,-91.71875,-95.94401550292969,,
,,5099,,,8154.352188110352,,,,,
,,5099,,45.3341007232666,,,,,,
159,,5099,,,,0.6897448897361755,-91.875,-95.68099212646484,,
,,5109,,,8042.7916049957275,,,,,
,,5109,,29.218673706054688,,,,,,
159,,5109,,,,0.6911415457725525,-91.8125,-95.953125,,
,,5119,,,7616.3036823272705,,,,,
,,5119,,27.52685546875,,,,,,
159,,5119,,,,0.6871822476387024,-90.75,-95.00521087646484,,
159,,5119,,,,,,,-91.66899871826172,-94.8446273803711
,,5120,458.9751274585724,,,,,,,
,1.0000000000000002e-06,5120,,,,,,,,
,,5129,,,8017.055988311768,,,,,
,,5129,,27.006864547729492,,,,,,
160,,5129,,,,0.6915102005004883,-92.625,-96.83333587646484,,
,,5139,,,7897.676229476929,,,,,
,,5139,,27.14681625366211,,,,,,
160,,5139,,,,0.6880002021789551,-92.53125,-96.4609375,,
,,5149,,,7702.234983444214,,,,,
,,5149,,28.708696365356445,,,,,,
160,,5149,,,,0.6920788288116455,-91.5,-95.14583587646484,,
160,,5151,,,,,,,-91.68599700927734,-94.87753295898438
,,5152,456.477952003479,,,,,,,
,1.0000000000000002e-06,5152,,,,,,,,
,,5159,,,7405.617713928223,,,,,
,,5159,,30.321359634399414,,,,,,
161,,5159,,,,0.6885330080986023,-92.4375,-96.42317962646484,,
,,5169,,,8130.231857299805,,,,,
,,5169,,30.623674392700195,,,,,,
161,,5169,,,,0.6885764598846436,-91.65625,-95.55859375,,
,,5179,,,7736.836671829224,,,,,
,,5179,,29.63709831237793,,,,,,
161,,5179,,,,0.6894038915634155,-91.46875,-95.28385925292969,,
161,,5183,,,,,,,-91.6719970703125,-94.85232543945312
,,5184,456.04247641563416,,,,,,,
,1.0000000000000002e-06,5184,,,,,,,,
,,5189,,,7448.273658752441,,,,,
,,5189,,25.40111541748047,,,,,,
162,,5189,,,,0.689117431640625,-91.84375,-96.09114837646484,,
,,5199,,,8124.947786331177,,,,,
,,5199,,43.70903968811035,,,,,,
162,,5199,,,,0.6903830170631409,-91.90625,-95.78776550292969,,
,,5209,,,7870.377540588379,,,,,
,,5209,,25.946855545043945,,,,,,
162,,5209,,,,0.6910244822502136,-91.4375,-95.5,,
162,,5215,,,,,,,-91.71099853515625,-94.85214233398438
,,5216,463.26009464263916,,,,,,,
,1.0000000000000002e-06,5216,,,,,,,,
,,5219,,,7643.226146697998,,,,,
,,5219,,28.745651245117188,,,,,,
163,,5219,,,,0.6927335858345032,-91.40625,-95.1953125,,
,,5229,,,7350.34441947937,,,,,
,,5229,,25.368452072143555,,,,,,
163,,5229,,,,0.6906232833862305,-91.96875,-95.66146087646484,,
,,5239,,,7019.676208496094,,,,,
,,5239,,25.496482849121094,,,,,,
163,,5239,,,,0.690064013004303,-91.65625,-95.58464050292969,,
163,,5247,,,,,,,-91.6969985961914,-94.83832550048828
,,5248,451.13157963752747,,,,,,,
,1.0000000000000002e-06,5248,,,,,,,,
,,5249,,,9955.776929855347,,,,,
,,5249,,26.261568069458008,,,,,,
164,,5249,,,,0.6893482208251953,-91.53125,-95.5859375,,
,,5259,,,8205.248832702637,,,,,
,,5259,,26.70907974243164,,,,,,
164,,5259,,,,0.6913014650344849,-91.5625,-95.53125,,
,,5269,,,7794.455051422119,,,,,
,,5269,,29.590368270874023,,,,,,
164,,5269,,,,0.6904176473617554,-91.46875,-95.69921875,,
,,5279,,,7689.018964767456,,,,,
,,5279,,30.673980712890625,,,,,,
164,,5279,,,,0.688265323638916,-93.375,-98.02083587646484,,
164,,5279,,,,,,,-91.62699890136719,-94.86029052734375
,,5280,516.3500094413757,,,,,,,
,1.0000000000000002e-06,5280,,,,,,,,
,,5289,,,8163.360834121704,,,,,
,,5289,,36.54670715332031,,,,,,
165,,5289,,,,0.689099133014679,-91.71875,-95.91015625,,
,,5299,,,7931.489706039429,,,,,
,,5299,,48.56157302856445,,,,,,
165,,5299,,,,0.6895517110824585,-91.34375,-95.49479675292969,,
,,5309,,,7961.477041244507,,,,,
,,5309,,26.5500545501709,,,,,,
165,,5309,,,,0.6894720792770386,-92.03125,-96.09635925292969,,
165,,5311,,,,,,,-91.63300323486328,-94.85424041748047
,,5312,475.76170206069946,,,,,,,
,1.0000000000000002e-06,5312,,,,,,,,
,,5319,,,8052.535533905029,,,,,
,,5319,,26.479721069335938,,,,,,
166,,5319,,,,0.6910773515701294,-91.84375,-96.00130462646484,,
,,5329,,,7617.5432205200195,,,,,
,,5329,,24.670839309692383,,,,,,
166,,5329,,,,0.6915339827537537,-91.84375,-95.57161712646484,,
,,5339,,,7829.0205001831055,,,,,
,,5339,,26.38840675354004,,,,,,
166,,5339,,,,0.6908883452415466,-91.65625,-95.76692962646484,,
166,,5343,,,,,,,-91.6510009765625,-94.8443374633789
,,5344,452.131299495697,,,,,,,
,1.0000000000000002e-06,5344,,,,,,,,
,,5349,,,7643.390655517578,,,,,
,,5349,,25.427579879760742,,,,,,
167,,5349,,,,0.690226137638092,-91.625,-95.68620300292969,,
,,5359,,,7585.3590965271,,,,,
,,5359,,34.056663513183594,,,,,,
167,,5359,,,,0.6878650784492493,-91.09375,-95.32942962646484,,
,,5369,,,7806.310415267944,,,,,
,,5369,,33.486366271972656,,,,,,
167,,5369,,,,0.6888427734375,-91.5625,-95.53125,,
167,,5375,,,,,,,-91.64700317382812,-94.80296325683594
,,5376,452.38031101226807,,,,,,,
,1.0000000000000002e-06,5376,,,,,,,,
,,5379,,,7743.352651596069,,,,,
,,5379,,28.641939163208008,,,,,,
168,,5379,,,,0.6906576156616211,-91.34375,-95.578125,,
,,5389,,,7734.770774841309,,,,,
,,5389,,25.384187698364258,,,,,,
168,,5389,,,,0.6900755763053894,-91.8125,-95.94271087646484,,
,,5399,,,8221.354484558105,,,,,
,,5399,,46.625375747680664,,,,,,
168,,5399,,,,0.6906706690788269,-91.625,-95.56901550292969,,
168,,5407,,,,,,,-91.61699676513672,-94.77183532714844
,,5408,456.88618898391724,,,,,,,
,1.0000000000000002e-06,5408,,,,,,,,
,,5409,,,9847.595691680908,,,,,
,,5409,,29.079198837280273,,,,,,
169,,5409,,,,0.6884849071502686,-92.125,-96.10677337646484,,
,,5419,,,9727.515459060669,,,,,
,,5419,,25.880098342895508,,,,,,
169,,5419,,,,0.6916007995605469,-91.0625,-95.09114837646484,,
,,5429,,,9073.78888130188,,,,,
,,5429,,30.259370803833008,,,,,,
169,,5429,,,,0.6920018196105957,-91.5,-95.5390625,,
,,5439,,,10060.975313186646,,,,,
,,5439,,26.28016471862793,,,,,,
169,,5439,,,,0.6806434988975525,-93.5,-97.07292175292969,,
169,,5439,,,,,,,-91.68199920654297,-94.8561019897461
,,5440,528.8662288188934,,,,,,,
,1.0000000000000002e-06,5440,,,,,,,,
,,5449,,,7754.071950912476,,,,,
,,5449,,31.07166290283203,,,,,,
170,,5449,,,,0.691102921962738,-91.65625,-95.46354675292969,,
,,5459,,,7795.33576965332,,,,,
,,5459,,25.62093734741211,,,,,,
170,,5459,,,,0.6903033256530762,-92.28125,-96.37760925292969,,
,,5469,,,7645.217180252075,,,,,
,,5469,,25.698423385620117,,,,,,
170,,5469,,,,0.6882871389389038,-91.3125,-95.23698425292969,,
170,,5471,,,,,,,-91.64299774169922,-94.81053924560547
,,5472,469.36182379722595,,,,,,,
,1.0000000000000002e-06,5472,,,,,,,,
,,5479,,,7590.1782512664795,,,,,
,,5479,,25.408267974853516,,,,,,
171,,5479,,,,0.6879588961601257,-92.1875,-96.21484375,,
,,5489,,,8604.118824005127,,,,,
,,5489,,31.721830368041992,,,,,,
171,,5489,,,,0.6922560930252075,-91.75,-95.88151550292969,,
,,5499,,,7627.906560897827,,,,,
,,5499,,52.901268005371094,,,,,,
171,,5499,,,,0.690549910068512,-90.84375,-94.89583587646484,,
171,,5503,,,,,,,-91.63600158691406,-94.80811309814453
,,5504,460.05138659477234,,,,,,,
,1.0000000000000002e-06,5504,,,,,,,,
,,5509,,,7614.82048034668,,,,,
,,5509,,25.819778442382812,,,,,,
172,,5509,,,,0.6910552978515625,-93.0,-96.53255462646484,,
,,5519,,,8050.574541091919,,,,,
,,5519,,25.65479278564453,,,,,,
172,,5519,,,,0.6908504962921143,-92.03125,-95.86067962646484,,
,,5529,,,8551.919221878052,,,,,
,,5529,,27.087688446044922,,,,,,
172,,5529,,,,0.6883025765419006,-92.34375,-96.02995300292969,,
172,,5535,,,,,,,-91.68399810791016,-94.8780746459961
,,5536,464.97036123275757,,,,,,,
,1.0000000000000002e-06,5536,,,,,,,,
,,5539,,,8060.309648513794,,,,,
,,5539,,35.251617431640625,,,,,,
173,,5539,,,,0.6900915503501892,-91.375,-95.49349212646484,,
,,5549,,,10563.95959854126,,,,,
,,5549,,28.08356285095215,,,,,,
173,,5549,,,,0.6888130307197571,-91.59375,-95.69661712646484,,
,,5559,,,10055.441856384277,,,,,
,,5559,,26.418209075927734,,,,,,
173,,5559,,,,0.6885426044464111,-91.65625,-95.70573425292969,,
173,,5567,,,,,,,-91.625,-94.8049087524414
,,5568,531.885223865509,,,,,,,
,1.0000000000000002e-06,5568,,,,,,,,
,,5569,,,8656.712532043457,,,,,
,,5569,,25.27761459350586,,,,,,
174,,5569,,,,0.6905783414840698,-91.3125,-95.32292175292969,,
,,5579,,,8490.566968917847,,,,,
,,5579,,27.07219123840332,,,,,,
174,,5579,,,,0.6884428858757019,-92.28125,-96.25651550292969,,
,,5589,,,8272.077322006226,,,,,
,,5589,,27.931928634643555,,,,,,
174,,5589,,,,0.6919875741004944,-91.65625,-95.91146087646484,,
,,5599,,,7863.182783126831,,,,,
,,5599,,44.182777404785156,,,,,,
174,,5599,,,,0.6960226893424988,-91.5,-95.42708587646484,,
174,,5599,,,,,,,-91.65699768066406,-94.81813049316406
,,5600,469.67685079574585,,,,,,,
,1.0000000000000002e-06,5600,,,,,,,,
,,5609,,,7640.587091445923,,,,,
,,5609,,38.64407539367676,,,,,,
175,,5609,,,,0.6886599063873291,-91.71875,-95.9609375,,
,,5619,,,7206.203937530518,,,,,
,,5619,,24.422645568847656,,,,,,
175,,5619,,,,0.6869127750396729,-91.71875,-95.51432800292969,,
,,5629,,,7982.744455337524,,,,,
,,5629,,25.66361427307129,,,,,,
175,,5629,,,,0.6909088492393494,-92.0625,-95.921875,,
175,,5631,,,,,,,-91.65599822998047,-94.84970092773438
,,5632,462.60994482040405,,,,,,,
,1.0000000000000002e-06,5632,,,,,,,,
,,5639,,,8124.770879745483,,,,,
,,5639,,30.892133712768555,,,,,,
176,,5639,,,,0.6901991367340088,-91.5,-95.72526550292969,,
,,5649,,,8397.701263427734,,,,,
,,5649,,26.515722274780273,,,,,,
176,,5649,,,,0.6914973855018616,-91.40625,-95.50521087646484,,
,,5659,,,7850.674152374268,,,,,
,,5659,,39.92319107055664,,,,,,
176,,5659,,,,0.6891663670539856,-91.28125,-95.40625,,
176,,5663,,,,,,,-91.61499786376953,-94.76754760742188
,,5664,467.8798666000366,,,,,,,
,1.0000000000000002e-06,5664,,,,,,,,
,,5669,,,7690.637588500977,,,,,
,,5669,,29.387712478637695,,,,,,
177,,5669,,,,0.6893975138664246,-91.4375,-95.47786712646484,,
,,5679,,,8023.723840713501,,,,,
,,5679,,29.887914657592773,,,,,,
177,,5679,,,,0.6895912885665894,-91.40625,-95.48307800292969,,
,,5689,,,7292.207717895508,,,,,
,,5689,,25.151968002319336,,,,,,
177,,5689,,,,0.6903448104858398,-91.5625,-95.50130462646484,,
177,,5695,,,,,,,-91.61799621582031,-94.81423950195312
,,5696,452.03958559036255,,,,,,,
,1.0000000000000002e-06,5696,,,,,,,,
,,5699,,,7267.96817779541,,,,,
,,5699,,45.18890380859375,,,,,,
178,,5699,,,,0.690915048122406,-91.6875,-95.98177337646484,,
,,5709,,,8264.198780059814,,,,,
,,5709,,26.941299438476562,,,,,,
178,,5709,,,,0.6889395117759705,-91.59375,-95.62890625,,
,,5719,,,7178.902626037598,,,,,
,,5719,,24.912357330322266,,,,,,
178,,5719,,,,0.6896182298660278,-91.71875,-95.68229675292969,,
178,,5727,,,,,,,-91.625,-94.84138488769531
,,5728,454.76321506500244,,,,,,,
,1.0000000000000002e-06,5728,,,,,,,,
,,5729,,,7791.862010955811,,,,,
,,5729,,26.468753814697266,,,,,,
179,,5729,,,,0.6896944642066956,-92.53125,-96.55989837646484,,
,,5739,,,7831.718444824219,,,,,
,,5739,,25.714635848999023,,,,,,
179,,5739,,,,0.691814124584198,-91.65625,-95.81901550292969,,
,,5749,,,7863.138437271118,,,,,
,,5749,,25.54607391357422,,,,,,
179,,5749,,,,0.692101001739502,-91.03125,-95.14453125,,
,,5759,,,7939.5911693573,,,,,
,,5759,,28.211593627929688,,,,,,
179,,5759,,,,0.6905606389045715,-91.5,-95.41146087646484,,
179,,5759,,,,,,,-91.65899658203125,-94.79712677001953
,,5760,453.8107600212097,,,,,,,
,1.0000000000000002e-06,5760,,,,,,,,
,,5769,,,7770.9059715271,,,,,
,,5769,,25.1309871673584,,,,,,
180,,5769,,,,0.6898862719535828,-91.3125,-95.32292175292969,,
,,5779,,,7638.817310333252,,,,,
,,5779,,25.93684196472168,,,,,,
180,,5779,,,,0.6935515403747559,-92.28125,-96.2734375,,
,,5789,,,7622.1959590911865,,,,,
,,5789,,25.577068328857422,,,,,,
180,,5789,,,,0.6887491941452026,-91.3125,-95.28255462646484,,
180,,5791,,,,,,,-91.64199829101562,-94.81810760498047
,,5792,454.59112215042114,,,,,,,
,1.0000000000000002e-06,5792,,,,,,,,
,,5799,,,8024.170875549316,,,,,
,,5799,,44.86417770385742,,,,,,
181,,5799,,,,0.6898432374000549,-91.46875,-95.67317962646484,,
,,5809,,,7488.799333572388,,,,,
,,5809,,25.587797164916992,,,,,,
181,,5809,,,,0.6896494030952454,-91.375,-95.54296875,,
,,5819,,,7943.636655807495,,,,,
,,5819,,25.883197784423828,,,,,,
181,,5819,,,,0.6887186169624329,-91.53125,-95.52474212646484,,
