epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/max_reward,train/reward,train/sll_loss,val/max_reward,val/reward
,17599,,,4060.948133468628,,,,,,
,17599,,22.510290145874023,,,,,,,
8,17599,,,,4.3163018226623535,-938.0,-1004.0,4.3163018226623535,,
,17649,,,4043.7967777252197,,,,,,
,17649,,3.071308135986328,,,,,,,
8,17649,,,,4.084098815917969,-987.0,-1051.9375,4.084098815917969,,
,17699,,,4052.9253482818604,,,,,,
,17699,,22.579431533813477,,,,,,,
8,17699,,,,9.211909294128418,-839.0,-941.0,9.211909294128418,,
,17749,,,4078.5164833068848,,,,,,
,17749,,3.934144973754883,,,,,,,
8,17749,,,,5.318697929382324,-956.0,-1043.625,5.318697929382324,,
,17799,,,3449.07546043396,,,,,,
,17799,,23.30303192138672,,,,,,,
8,17799,,,,4.310427665710449,-890.0,-958.3125,4.310427665710449,,
,17849,,,4023.5986709594727,,,,,,
,17849,,4.013776779174805,,,,,,,
8,17849,,,,3.6265389919281006,-897.0,-987.8125,3.6265389919281006,,
,17899,,,4010.1170539855957,,,,,,
,17899,,32.15384483337402,,,,,,,
8,17899,,,,3.85986328125,-866.0,-959.6875,3.85986328125,,
,17949,,,3627.1398067474365,,,,,,
,17949,,4.713296890258789,,,,,,,
8,17949,,,,2.8731863498687744,-961.0,-984.75,2.8731863498687744,,
,17999,,,3920.590400695801,,,,,,
,17999,,34.7590446472168,,,,,,,
8,17999,,,,4.953066825866699,-876.0,-946.375,4.953066825866699,,
8,17999,,,,,,,,-927.0570068359375,-952.8323974609375
,18000,8571.89352440834,,,,,,,,
,18049,,,3877.9525756835938,,,,,,
,18049,,3.996610641479492,,,,,,,
9,18049,,,,3.385404586791992,-811.0,-957.8125,3.385404586791992,,
,18099,,,4142.075777053833,,,,,,
,18099,,22.36628532409668,,,,,,,
9,18099,,,,5.214678764343262,-865.0,-963.375,5.214678764343262,,
,18149,,,4347.175121307373,,,,,,
,18149,,7.340431213378906,,,,,,,
9,18149,,,,4.485579490661621,-957.0,-1012.5625,4.485579490661621,,
,18199,,,4049.0469932556152,,,,,,
,18199,,27.54378318786621,,,,,,,
9,18199,,,,3.7548012733459473,-977.0,-1049.125,3.7548012733459473,,
,18249,,,4056.8556785583496,,,,,,
,18249,,6.099462509155273,,,,,,,
9,18249,,,,5.191837310791016,-945.0,-1024.8125,5.191837310791016,,
,18299,,,4052.4723529815674,,,,,,
,18299,,28.084278106689453,,,,,,,
9,18299,,,,4.24477481842041,-1052.0,-1156.25,4.24477481842041,,
,18349,,,3985.941171646118,,,,,,
,18349,,4.873514175415039,,,,,,,
9,18349,,,,1.3095064163208008,-974.0,-1134.75,1.3095064163208008,,
,18399,,,3984.591245651245,,,,,,
,18399,,22.243261337280273,,,,,,,
9,18399,,,,5.408540725708008,-905.0,-962.1875,5.408540725708008,,
,18449,,,4301.64909362793,,,,,,
,18449,,2.9642581939697266,,,,,,,
9,18449,,,,5.373207092285156,-1032.0,-1112.5625,5.373207092285156,,
,18499,,,3447.0791816711426,,,,,,
,18499,,31.093835830688477,,,,,,,
9,18499,,,,2.282125473022461,-975.0,-1077.9375,2.282125473022461,,
,18549,,,4140.713691711426,,,,,,
,18549,,3.263235092163086,,,,,,,
9,18549,,,,3.853910207748413,-953.0,-1031.1875,3.853910207748413,,
,18599,,,844.2244529724121,,,,,,
,18599,,21.932363510131836,,,,,,,
9,18599,,,,3.5742173194885254,-900.0,-945.5625,3.5742173194885254,,
,18649,,,859.5724105834961,,,,,,
,18649,,2.1882057189941406,,,,,,,
9,18649,,,,3.501457691192627,-820.0,-936.4375,3.501457691192627,,
,18699,,,869.1096305847168,,,,,,
,18699,,21.15631103515625,,,,,,,
9,18699,,,,7.652503967285156,-929.0,-1072.6875,7.652503967285156,,
,18749,,,792.2763824462891,,,,,,
,18749,,2.254962921142578,,,,,,,
9,18749,,,,1.9344956874847412,-876.0,-1024.4375,1.9344956874847412,,
,18799,,,812.1170997619629,,,,,,
,18799,,20.143747329711914,,,,,,,
9,18799,,,,4.832916259765625,-946.0,-1063.3125,4.832916259765625,,
,18849,,,881.0679912567139,,,,,,
,18849,,2.5510787963867188,,,,,,,
9,18849,,,,3.2911136150360107,-913.0,-1008.875,3.2911136150360107,,
,18899,,,833.8603973388672,,,,,,
,18899,,19.919157028198242,,,,,,,
9,18899,,,,5.755349159240723,-916.0,-1019.3125,5.755349159240723,,
,18949,,,854.3486595153809,,,,,,
,18949,,2.541065216064453,,,,,,,
9,18949,,,,3.616489887237549,-947.0,-1037.625,3.616489887237549,,
,18999,,,850.6350517272949,,,,,,
,18999,,20.56884765625,,,,,,,
9,18999,,,,3.492960214614868,-960.0,-1049.5,3.492960214614868,,
,19049,,,867.71559715271,,,,,,
,19049,,2.859830856323242,,,,,,,
9,19049,,,,4.313532829284668,-867.0,-938.5625,4.313532829284668,,
,19099,,,839.1602039337158,,,,,,
,19099,,21.004199981689453,,,,,,,
9,19099,,,,3.2318668365478516,-891.0,-999.25,3.2318668365478516,,
,19149,,,870.1672554016113,,,,,,
,19149,,2.3496150970458984,,,,,,,
9,19149,,,,4.901745796203613,-870.0,-986.375,4.901745796203613,,
,19199,,,844.9862003326416,,,,,,
,19199,,28.24091911315918,,,,,,,
9,19199,,,,5.3470354080200195,-828.0,-927.4375,5.3470354080200195,,
,19249,,,843.6708450317383,,,,,,
,19249,,2.276897430419922,,,,,,,
9,19249,,,,5.403179168701172,-930.0,-1025.125,5.403179168701172,,
,19299,,,864.3622398376465,,,,,,
,19299,,20.514249801635742,,,,,,,
9,19299,,,,3.459172487258911,-885.0,-1002.8125,3.459172487258911,,
,19349,,,879.1763782501221,,,,,,
,19349,,2.294778823852539,,,,,,,
9,19349,,,,2.1252236366271973,-903.0,-980.8125,2.1252236366271973,,
,19399,,,828.3095359802246,,,,,,
,19399,,26.7031192779541,,,,,,,
9,19399,,,,4.302560806274414,-883.0,-998.8125,4.302560806274414,,
,19449,,,875.2930164337158,,,,,,
,19449,,4.59599494934082,,,,,,,
9,19449,,,,2.958829402923584,-882.0,-973.0625,2.958829402923584,,
,19499,,,880.9387683868408,,,,,,
,19499,,21.413326263427734,,,,,,,
9,19499,,,,2.176546573638916,-881.0,-961.6875,2.176546573638916,,
,19549,,,859.4598770141602,,,,,,
,19549,,2.452850341796875,,,,,,,
9,19549,,,,3.3434953689575195,-794.0,-882.6875,3.3434953689575195,,
,19599,,,845.3443050384521,,,,,,
,19599,,20.575761795043945,,,,,,,
9,19599,,,,3.2129769325256348,-885.0,-1019.1875,3.2129769325256348,,
,19649,,,874.6161460876465,,,,,,
,19649,,6.252527236938477,,,,,,,
9,19649,,,,3.7019217014312744,-915.0,-1010.6875,3.7019217014312744,,
,19699,,,844.7089195251465,,,,,,
,19699,,22.01056480407715,,,,,,,
9,19699,,,,3.230100631713867,-787.0,-882.1875,3.230100631713867,,
,19749,,,853.440523147583,,,,,,
,19749,,2.4132728576660156,,,,,,,
9,19749,,,,3.124237060546875,-968.0,-1043.0625,3.124237060546875,,
,19799,,,836.9019031524658,,,,,,
,19799,,20.86019515991211,,,,,,,
9,19799,,,,5.4402079582214355,-891.0,-961.625,5.4402079582214355,,
,19849,,,863.9721870422363,,,,,,
,19849,,3.778219223022461,,,,,,,
9,19849,,,,3.814758062362671,-876.0,-965.1875,3.814758062362671,,
,19899,,,880.3315162658691,,,,,,
,19899,,20.257949829101562,,,,,,,
9,19899,,,,6.183753967285156,-1006.0,-1051.0625,6.183753967285156,,
,19949,,,891.2241458892822,,,,,,
,19949,,2.944469451904297,,,,,,,
9,19949,,,,4.870336532592773,-806.0,-963.6875,4.870336532592773,,
,19999,,,3056.1182498931885,,,,,,
,19999,,21.92091941833496,,,,,,,
9,19999,,,,2.4125959873199463,-874.0,-981.8125,2.4125959873199463,,
