problem,problem_label,condition,condition_label,target_size,bin,x_min,x_max,x_mid,weight_mean,weight_q25,weight_q75,count
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,6.0,0.4024360775947571,0.4734017848968506,0.4381871223449707,0.35862450327192036,0.30000001192092896,0.35958099365234375,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,7.0,0.47341784834861755,0.5447989106178284,0.5065032839775085,0.36010717338445236,0.30000001192092896,0.34749603271484375,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,8.0,0.5448578596115112,0.6229152679443359,0.5822184085845947,0.3614103988725312,0.30000001192092896,0.3487510681152344,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,9.0,0.6229255795478821,0.6996914744377136,0.6623037457466125,0.3653472064952461,0.30000001192092896,0.36773681640625,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,10.0,0.6997671127319336,0.787274181842804,0.7439550757408142,0.3663883297783988,0.30000001192092896,0.3575162887573242,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,11.0,0.7874101400375366,0.8769254088401794,0.831548660993576,0.3723782500605178,0.30000001192092896,0.37407851219177246,1224.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,12.0,0.8769813776016235,0.9667196273803711,0.9188891053199768,0.36228284470889033,0.30000001192092896,0.36600208282470703,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,13.0,0.9667284488677979,1.067172884941101,1.0141631364822388,0.3677792067430457,0.30000001192092896,0.3653125762939453,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,14.0,1.0671824216842651,1.177751898765564,1.1168957948684692,0.37351119060905613,0.30000001192092896,0.3804283142089844,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,15.0,1.1777881383895874,1.298569679260254,1.2351808547973633,0.36987012989666995,0.30000001192092896,0.3703117370605469,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,16.0,1.299053430557251,1.4314690828323364,1.3630543947219849,0.3798774495416758,0.30000001192092896,0.39822959899902344,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,17.0,1.4314883947372437,1.5824037790298462,1.5082143545150757,0.37279153732108133,0.30000001192092896,0.3798680305480957,1224.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,18.0,1.5824685096740723,1.7517845630645752,1.664806604385376,0.38211006437029155,0.30000001192092896,0.4079122543334961,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,19.0,1.7519856691360474,1.9598478078842163,1.8490594625473022,0.37446283739440295,0.30000001192092896,0.3689556121826172,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,20.0,1.9598625898361206,2.206742286682129,2.0694327354431152,0.3739674295211325,0.30000001192092896,0.36910533905029297,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,21.0,2.206785202026367,2.5140130519866943,2.3454623222351074,0.3785351405338365,0.30000001192092896,0.3781614303588867,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,22.0,2.514202356338501,3.0183603763580322,2.725170135498047,0.36646723985672,0.30000001192092896,0.35924720764160156,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,23.0,3.018482208251953,5.086908340454102,3.454625368118286,0.373336355929472,0.30000001192092896,0.36971473693847656,1225.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,0.0,0.0006581965717487037,0.06997465342283249,0.03535091504454613,2.5,2.5,2.5,123.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,1.0,0.07005865126848221,0.14076948165893555,0.10980857536196709,2.5,2.5,2.5,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,2.0,0.1416378766298294,0.20343944430351257,0.1727313995361328,2.5,2.5,2.5,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,3.0,0.20388780534267426,0.27932924032211304,0.245146244764328,2.498885893430866,2.5,2.5,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,4.0,0.2794550657272339,0.36609983444213867,0.32337209582328796,2.4912375764148993,2.5,2.5,123.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,5.0,0.36647865176200867,0.44392985105514526,0.40327322483062744,2.4524962159453847,2.5,2.5,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,6.0,0.4441869258880615,0.5218273997306824,0.48106157779693604,2.4215844742587356,2.5,2.5,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,7.0,0.5219709873199463,0.6059105396270752,0.5693410634994507,2.39679440318561,2.465801417827606,2.5,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,8.0,0.60691899061203,0.6900773644447327,0.6480013132095337,2.2525337430519787,1.9850379824638367,2.5,123.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,9.0,0.6902331709861755,0.7738327383995056,0.7221131026744843,2.2551549106347757,2.031738758087158,2.5,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,10.0,0.7745178937911987,0.8678461909294128,0.826361358165741,2.1580086878088656,1.8255385756492615,2.5,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,11.0,0.8687282800674438,0.975387692451477,0.9163724780082703,2.1567507601175153,1.7985107600688934,2.5,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,12.0,0.9769375324249268,1.0712661743164062,1.023412823677063,2.14040992996557,1.7991281747817993,2.5,123.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,13.0,1.0720562934875488,1.17189359664917,1.1217690706253052,1.967434963730515,1.602923959493637,2.5,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,14.0,1.1742308139801025,1.2931342124938965,1.232695996761322,1.982802142373851,1.6003682613372803,2.5,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,15.0,1.2936850786209106,1.4059160947799683,1.3461956977844238,2.002511331781012,1.5095030963420868,2.5,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,16.0,1.4060907363891602,1.5121309757232666,1.4627984762191772,1.9403293539838093,1.4189546704292297,2.5,123.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,17.0,1.5127623081207275,1.6547651290893555,1.5932213068008423,1.829249303849017,1.2667447328567505,2.5,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,18.0,1.6547824144363403,1.8046000003814697,1.7181017994880676,1.7628695769388167,1.254716545343399,2.5,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,19.0,1.8086144924163818,1.973131775856018,1.889434039592743,1.7208668447908808,1.1389159858226776,2.5,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,20.0,1.9736942052841187,2.198692560195923,2.0815515518188477,1.6608074898642253,1.130187213420868,2.3695677518844604,123.0
